time,distance,angle
2023-07-25 16:33:58.407023,20.52,230.93196052089507
2023-07-25 16:33:58.419940,20.60,230.93196052089507
2023-07-25 16:33:58.876098,20.51,229.8796552771571
2023-07-25 16:33:59.376377,20.51,230.52705926090806
2023-07-25 16:34:00.375085,20.46,230.60902231355902
2023-07-25 16:34:00.875352,20.46,228.5219940326012
2023-07-25 16:34:01.375767,20.48,224.57326526876935
2023-07-25 16:34:01.875118,20.46,218.6328950767106
2023-07-25 16:34:02.875761,20.44,216.7358146724672
2023-07-25 16:34:03.375120,20.31,211.6081751547973
2023-07-25 16:34:03.875492,20.11,206.53843146566322
2023-07-25 16:34:04.374897,19.96,205.32306070965353
2023-07-25 16:34:04.875238,19.79,209.84480109294822
2023-07-25 16:34:05.375514,19.63,207.02447276231266
2023-07-25 16:34:05.876005,19.46,209.9101008567906
2023-07-25 16:34:06.375617,19.29,211.55647727705292
2023-07-25 16:34:06.875791,19.13,215.13324964460972
2023-07-25 16:34:07.375635,18.92,212.77825035350577
2023-07-25 16:34:07.876590,18.69,216.13645351806278
2023-07-25 16:34:08.376797,18.48,219.58601873150081
2023-07-25 16:34:08.875532,18.24,218.29476869546926
2023-07-25 16:34:09.376702,18.08,215.26449026176206
2023-07-25 16:34:09.876797,17.91,216.97504637301233
2023-07-25 16:34:10.376491,17.60,218.92896412177436
2023-07-25 16:34:10.875528,17.38,217.45856837367546
2023-07-25 16:34:11.375847,17.18,217.0185221195846
2023-07-25 16:34:11.876178,16.99,218.3945658005183
2023-07-25 16:34:12.375369,16.76,220.00054583457904
2023-07-25 16:34:12.875806,16.50,219.84368402518868
2023-07-25 16:34:13.376126,16.35,221.61894392808887
2023-07-25 16:34:13.875458,16.12,221.21410697336702
2023-07-25 16:34:14.375760,15.90,221.0923933867391
2023-07-25 16:34:14.876117,15.72,221.29213438721507
2023-07-25 16:34:15.375502,15.51,222.32750031010295
2023-07-25 16:34:15.875787,15.23,222.02380165897424
2023-07-25 16:34:16.376437,15.04,222.5893803097165
2023-07-25 16:34:16.875585,14.82,227.05892972183938
2023-07-25 16:34:17.375721,14.71,224.18340661828836
2023-07-25 16:34:17.876068,14.73,221.45822715717404
2023-07-25 16:34:18.376356,14.64,223.95945170750554
2023-07-25 16:34:18.875594,14.42,222.7256635475983
2023-07-25 16:34:19.376175,14.22,224.44983986329459
2023-07-25 16:34:19.876463,14.01,222.10509923913565
2023-07-25 16:34:20.375695,13.73,222.91936121817102
2023-07-25 16:34:20.876257,13.51,223.37136813996057
2023-07-25 16:34:21.376528,13.24,222.96137249743526
2023-07-25 16:34:21.875845,12.95,223.75135746562196
2023-07-25 16:34:22.376186,12.72,228.2302513216453
2023-07-25 16:34:22.876461,12.44,227.49350214239075
2023-07-25 16:34:23.375793,12.23,228.09056517344638
2023-07-25 16:34:23.876174,11.99,230.60850972691975
2023-07-25 16:34:24.376477,11.68,232.08407625281055
2023-07-25 16:34:24.875886,11.52,228.46152704162222
2023-07-25 16:34:25.376161,11.27,228.92909080041227
2023-07-25 16:34:25.876518,11.03,231.60566821315717
