time,distance,angle
2023-07-25 17:15:24.658862,18.66,222.94652935201563
2023-07-25 17:15:24.671688,18.63,222.94652935201563
2023-07-25 17:15:25.033507,18.60,225.3554093608472
2023-07-25 17:15:25.533973,18.67,221.574066323641
2023-07-25 17:15:26.033253,18.65,221.06728087378698
2023-07-25 17:15:26.533677,18.79,222.93646704088337
2023-07-25 17:15:27.533503,19.16,223.1805053595337
2023-07-25 17:15:28.034286,18.95,222.2149351267824
2023-07-25 17:15:28.533294,18.78,223.49776531851595
2023-07-25 17:15:29.033748,18.76,223.3666972200229
2023-07-25 17:15:29.532994,18.40,222.91889075390617
2023-07-25 17:15:30.533903,17.96,224.84906536287625
2023-07-25 17:15:31.033068,17.78,224.85908411976231
2023-07-25 17:15:31.533539,17.72,221.2784341094642
2023-07-25 17:15:32.032884,17.46,218.44041695744494
2023-07-25 17:15:32.533393,17.22,218.02359610889016
2023-07-25 17:15:33.034010,17.03,215.78663384565058
2023-07-25 17:15:33.533071,16.70,218.52339409491978
2023-07-25 17:15:34.033452,16.41,223.31007486219656
2023-07-25 17:15:34.532853,16.13,223.44335480187812
2023-07-25 17:15:35.033381,15.76,220.5939967967858
2023-07-25 17:15:35.533851,15.47,223.93504411349494
2023-07-25 17:15:36.033285,15.15,224.35160227433659
2023-07-25 17:15:36.532597,15.00,223.45930665861363
2023-07-25 17:15:37.033104,14.71,223.0202787995217
2023-07-25 17:15:37.533523,14.26,222.6199687352198
2023-07-25 17:15:38.033104,13.93,222.01776238153576
2023-07-25 17:15:39.032633,13.19,223.1177471301145
2023-07-25 17:15:39.533058,12.93,222.0859469775683
2023-07-25 17:15:40.032568,12.54,223.35997383458567
2023-07-25 17:15:40.532914,12.20,225.9139787080416
2023-07-25 17:15:41.032518,11.87,227.64063874376586
2023-07-25 17:15:41.534056,11.56,226.54100970141258
2023-07-25 17:15:42.033431,11.26,225.4177391365401
2023-07-25 17:15:42.532865,10.85,221.12910494141
2023-07-25 17:15:43.033415,10.60,219.94266641355318
2023-07-25 17:15:43.532647,10.40,218.91115108688984
2023-07-25 17:15:44.032947,10.10,217.22811334187634
2023-07-25 17:15:44.532423,9.69,217.56707781667473
2023-07-25 17:15:45.032677,9.66,219.93579481887406
2023-07-25 17:15:45.533298,9.18,216.61275734643294
2023-07-25 17:15:46.032586,8.88,217.28616745033418
2023-07-25 17:15:46.532209,8.57,216.56160216610755
2023-07-25 17:15:47.032619,8.25,217.68099561000625
2023-07-25 17:15:47.533030,8.01,216.00443012728965
2023-07-25 17:15:48.032647,7.57,215.85763164379665
2023-07-25 17:15:48.532805,7.38,219.28603966724847
2023-07-25 17:15:49.032175,7.20,224.7538690839419
2023-07-25 17:15:49.532583,6.98,231.95801344913318
2023-07-25 17:15:50.032089,6.94,234.0316548091314
2023-07-25 17:15:50.532304,6.33,230.56813158751797
2023-07-25 17:15:51.032727,6.11,226.8314431541623
2023-07-25 17:15:51.532188,6.02,223.14986690089728
2023-07-25 17:15:52.032510,5.82,220.3874191151271
2023-07-25 17:15:52.532077,5.68,217.43469968764072
2023-07-25 17:15:53.032537,5.42,209.02119077076333
2023-07-25 17:15:53.532725,5.22,197.45385781901717
2023-07-25 17:15:54.032038,4.97,192.38593976859192
2023-07-25 17:15:54.532511,5.45,191.23789095152608
2023-07-25 17:15:55.031904,5.08,189.75503557518235
2023-07-25 17:15:55.532241,4.69,190.98483403756876
2023-07-25 17:15:56.032883,4.46,189.43655228823522
2023-07-25 17:15:56.532236,4.01,186.51360355668805
2023-07-25 17:15:57.032666,3.65,184.85705474138544
2023-07-25 17:15:57.532163,3.53,187.77245817099245
2023-07-25 17:15:58.032649,3.10,188.3558417186548
2023-07-25 17:15:58.532540,2.92,186.14262795768002
2023-07-25 17:15:59.032296,2.49,184.22514075823437
2023-07-25 17:15:59.531779,2.30,186.32663873024123
2023-07-25 17:16:00.033200,1.74,183.7534557563314
2023-07-25 17:16:00.533275,1.63,184.09603218907722
2023-07-25 17:16:01.032702,1.48,185.0927363728783
2023-07-25 17:16:01.532914,1.36,185.12999578593332
2023-07-25 17:16:02.031771,1.29,183.63468959367583
2023-07-25 17:16:02.533234,1.07,183.34053159863453
2023-07-25 17:16:03.034614,0.94,182.3184640178489
2023-07-25 17:16:03.532317,0.81,182.99821271451486
2023-07-25 17:16:04.031748,0.86,185.35850317710242
2023-07-25 17:16:04.533015,1.04,181.76432451480431
