time,distance,angle
2023-07-06 21:36:58.211201,7.03,161.15870494376895
2023-07-06 21:36:58.710918,7.85,169.89496363496204
2023-07-06 21:36:59.711086,8.55,156.42158581339717
2023-07-06 21:37:00.207819,9.04,149.44903012645946
2023-07-06 21:37:00.711459,9.40,159.73792746764775
2023-07-06 21:37:01.210562,9.74,175.72415888737106
2023-07-06 21:37:02.212579,10.57,167.97331034509466
2023-07-06 21:37:02.712102,10.93,164.99273460099437
2023-07-06 21:37:03.212765,11.15,165.54511006128175
2023-07-06 21:37:03.712391,11.48,164.95867052681933
2023-07-06 21:37:04.213092,11.78,167.22875743509857
2023-07-06 21:37:05.705840,11.58,187.5394451395093
2023-07-06 21:37:06.205962,11.63,198.8314530780551
2023-07-06 21:37:06.706112,11.60,200.77225468204583
2023-07-06 21:37:07.206237,11.49,188.3507525323314
2023-07-06 21:37:07.706375,11.49,202.16634582208246
2023-07-06 21:37:08.206512,11.50,183.1150647599055
2023-07-06 21:37:08.706670,11.47,173.4430535018366
2023-07-06 21:37:09.207121,11.26,106.99082329198616
2023-07-06 21:37:09.706946,11.31,150.01836063115067
2023-07-06 21:37:10.207126,11.20,82.40535663140854
2023-07-06 21:37:10.714778,11.25,119.05460409907714
2023-07-06 21:37:11.215358,11.21,233.9726266148964
2023-07-06 21:37:11.715134,11.53,190.4914770123316
2023-07-06 21:37:12.214795,11.49,205.55996517182382
2023-07-06 21:37:12.715585,12.05,154.6538240580533
2023-07-06 21:37:13.215095,12.08,237.0947570770121
2023-07-06 21:37:13.715976,12.16,185.11731484997264
2023-07-06 21:37:14.215633,12.17,201.97450799147197
2023-07-06 21:37:14.716207,12.44,230.19442890773482
2023-07-06 21:37:15.214235,12.53,175.91438322002514
2023-07-06 21:37:15.708681,12.59,218.65980825409008
2023-07-06 21:37:16.208831,12.78,129.47245984834385
2023-07-06 21:37:16.708955,12.61,230.0424510691709
2023-07-06 21:37:17.209090,12.93,145.4914770123316
2023-07-06 21:37:17.709256,13.02,47.29061004263851
2023-07-06 21:37:18.209437,13.35,203.6293777306568
2023-07-06 21:37:18.709522,13.70,270.0
2023-07-06 21:37:19.209996,13.93,151.60698057861703
2023-07-06 21:37:20.210109,14.78,297.05059700708614
2023-07-06 21:37:20.717481,15.19,199.65382405805332
2023-07-06 21:37:21.218589,15.59,150.25511870305778
2023-07-06 21:37:21.717628,16.07,231.9529574681739
2023-07-06 21:37:22.218378,16.09,203.4985656759521
2023-07-06 21:37:22.718118,16.55,251.56505117707798
2023-07-06 21:37:23.218492,17.11,215.31121343963318
2023-07-06 21:37:23.718130,17.53,270.0
2023-07-06 21:37:24.218766,17.93,272.1475854282985
2023-07-06 21:37:24.718429,18.43,226.54815769897797
2023-07-06 21:37:25.217455,18.79,214.99202019855866
2023-07-06 21:37:25.711600,19.06,233.61564818416412
2023-07-06 21:37:26.211682,19.55,57.9946167919165
2023-07-06 21:37:26.711837,19.91,30.963756532073553
2023-07-06 21:37:28.378223,21.33,100.78429786756259
2023-07-06 21:37:28.877672,21.77,300.06858282186244
2023-07-06 21:37:29.378373,22.23,134.99999999999986
2023-07-06 21:37:29.873237,22.74,216.86989764584402
2023-07-06 21:37:30.378421,23.30,197.10272896905238
2023-07-06 21:37:42.394112,22.65,78.69006752597979
2023-07-06 21:37:43.687113,22.56,100.47423482822583
2023-07-06 21:37:44.186979,22.61,99.5021940036166
2023-07-06 21:37:44.687069,22.63,99.7645578798884
2023-07-06 21:37:45.187221,22.64,98.37425902759905
2023-07-06 21:37:45.688969,22.66,87.66948113202106
2023-07-06 21:37:46.187479,22.63,82.87498365109819
2023-07-06 21:37:46.687677,22.64,75.00492087082402
2023-07-06 21:37:47.187757,22.39,73.62645067294972
2023-07-06 21:37:47.687981,22.25,72.58202920779716
2023-07-06 21:37:48.188076,22.16,70.28325966469518
2023-07-06 21:37:48.695976,22.03,76.75948008481281
2023-07-06 21:37:49.195521,21.92,80.10174005584749
2023-07-06 21:37:49.696067,21.83,82.71833119246493
2023-07-06 21:37:50.196619,21.67,80.13419305691563
2023-07-06 21:37:57.898124,21.71,100.51262716992134
2023-07-06 21:37:58.397387,21.62,106.63880567042628
2023-07-06 21:37:58.904403,21.63,93.65222278030633
2023-07-06 21:37:59.402984,21.69,88.82285511401794
2023-07-06 21:37:59.902726,21.64,92.00253313182688
2023-07-06 21:38:00.401601,21.63,95.50894969821606
2023-07-06 21:38:00.897885,21.69,88.76359239714387
2023-07-06 21:38:01.400040,21.64,85.25821024548094
2023-07-06 21:38:01.899698,21.58,78.69006752597979
2023-07-06 21:38:02.399359,21.66,99.06650273981619
2023-07-06 21:38:02.898159,21.72,85.44623202084138
2023-07-06 21:38:03.397766,21.71,79.8244891569568
2023-07-06 21:38:03.896614,21.89,91.1123996162978
2023-07-06 21:38:04.396342,21.88,68.48972509902595
2023-07-06 21:38:04.895240,21.92,54.8879888155778
2023-07-06 21:38:05.394747,21.95,68.04559814158262
2023-07-06 21:38:05.894436,21.98,64.60408815082943
2023-07-06 21:38:06.392715,22.00,54.97992114574456
2023-07-06 21:38:06.892914,22.06,60.00726539900564
2023-07-06 21:38:07.392688,22.12,73.1083042553255
2023-07-06 21:38:07.891381,22.27,59.27251338440034
2023-07-06 21:38:08.391033,22.38,59.40668515643687
2023-07-06 21:38:08.890020,22.57,66.7474078251384
2023-07-06 21:38:09.888789,22.88,71.93952806380082
2023-07-06 21:38:10.384862,23.04,66.13982480865766
2023-07-06 21:38:11.889865,23.44,57.840679012092785
2023-07-06 21:38:12.388692,23.44,73.93129916853378
2023-07-06 21:38:12.888913,23.49,52.495857639729856
2023-07-06 21:38:58.633500,24.68,96.19183428484205
2023-07-06 21:38:59.133634,24.74,96.19183428484205
2023-07-06 21:38:59.632808,24.65,98.6013848587149
2023-07-06 21:39:00.125201,24.66,105.25511870305778
2023-07-06 21:39:01.124720,24.73,97.32190828697371
2023-07-06 21:39:05.430023,24.93,77.09259132873416
2023-07-06 21:39:06.932636,24.80,87.17982752755151
2023-07-06 21:40:05.746981,17.82,141.9810574068298
2023-07-06 21:40:06.247599,17.59,136.77146974003406
2023-07-06 21:40:06.746876,17.18,157.99930164945943
2023-07-06 21:40:07.239790,16.77,145.79310312022312
2023-07-06 21:40:08.239331,15.79,156.24007101817318
2023-07-06 21:40:08.739254,15.30,147.31501847927439
2023-07-06 21:40:09.239206,14.93,143.91110647442278
2023-07-06 21:40:09.739160,14.59,154.95159069476327
2023-07-06 21:40:10.239065,14.16,146.44104386876742
2023-07-06 21:40:10.739044,13.74,148.89523691212835
2023-07-06 21:40:11.238986,13.16,141.90222118079123
2023-07-06 21:40:11.738949,12.70,150.72198208298917
2023-07-06 21:40:12.246511,12.36,139.42478445174396
2023-07-06 21:40:12.746077,11.83,148.71481189187844
2023-07-06 21:40:13.246412,11.40,142.12501634890182
2023-07-06 21:40:13.745928,10.89,146.67673783095398
2023-07-06 21:40:14.245875,10.58,136.71835800165547
2023-07-06 21:40:14.746284,10.05,142.65065095535942
2023-07-06 21:40:15.245555,9.60,148.39249775375112
2023-07-06 21:40:15.746581,9.22,151.3302484136548
2023-07-06 21:40:16.246378,8.72,140.86387201076894
2023-07-06 21:40:16.745638,8.39,146.68400188931784
2023-07-06 21:40:17.238605,7.98,147.23397782679294
2023-07-06 21:40:17.738288,7.60,142.19347005529553
2023-07-06 21:40:18.238218,7.24,152.88755357204425
2023-07-06 21:40:18.738177,6.81,149.25277977453896
2023-07-06 21:40:19.238131,6.38,138.01278750418336
2023-07-06 21:40:19.738082,5.95,146.6114864238885
2023-07-06 21:40:20.238039,5.59,145.1840331960241
2023-07-06 21:40:20.737988,5.20,156.85566683709652
2023-07-06 21:40:21.237964,4.85,151.7471637484797
2023-07-06 21:40:21.737930,4.50,146.12410897578224
2023-07-06 21:40:22.246880,4.17,140.22220194458677
2023-07-06 21:40:22.746711,3.91,142.5664234827533
2023-07-06 21:40:23.246039,3.64,141.17421370639343
2023-07-06 21:40:23.745045,3.45,143.8418145601917
2023-07-06 21:40:24.245451,3.37,145.20704835438306
2023-07-06 21:40:24.744794,3.35,142.95077342639303
