time,distance,angle
2023-07-05 18:11:43.240156,1.75,74.78545903768855
2023-07-05 18:11:43.404104,1.77,77.47119229084849
2023-07-05 18:11:43.904103,1.77,77.34744349944202
2023-07-05 18:11:44.404386,1.78,76.13598781545147
2023-07-05 18:11:44.904067,1.74,76.35276166685597
2023-07-05 18:11:45.404092,1.81,77.31961650818018
2023-07-05 18:11:45.904088,1.78,75.79030868800554
2023-07-05 18:11:46.407946,1.72,43.53119928561417
2023-07-05 18:11:46.911528,1.75,6.465932098939535
2023-07-05 18:11:47.413151,1.74,10.748594005841587
2023-07-05 18:11:47.904116,1.75,5.978776037939548
2023-07-05 18:11:48.404197,1.76,6.3401917459099115
2023-07-05 18:11:48.904188,1.73,7.49585763972986
2023-07-05 18:11:49.404512,1.73,6.009005957494525
2023-07-05 18:11:49.904266,1.72,6.514210282999701
2023-07-05 18:11:50.404183,1.72,20.913999356712687
2023-07-05 18:11:50.904201,1.70,20.57807358432396
2023-07-05 18:11:51.404196,1.71,20.601863506108664
2023-07-05 18:11:51.904318,1.72,23.149703341626957
2023-07-05 18:11:52.404789,1.74,29.586418462495953
2023-07-05 18:11:52.911696,1.74,44.48844413341296
2023-07-05 18:11:53.411870,1.72,46.78991060824608
2023-07-05 18:11:53.911838,1.75,57.78133399546341
2023-07-05 18:11:54.413465,1.73,70.30976685162626
2023-07-05 18:11:54.913524,1.76,76.35708522400994
2023-07-05 18:11:55.413696,1.78,79.90741962583981
2023-07-05 18:11:55.912867,1.74,83.1718503184229
2023-07-05 18:11:56.413116,1.71,86.18592516570965
2023-07-05 18:11:56.912902,1.78,93.76403486490572
2023-07-05 18:11:57.415098,1.75,92.97373108248011
2023-07-05 18:11:57.905765,1.76,80.77917595936209
2023-07-05 18:11:58.405900,1.78,56.45547605473753
2023-07-05 18:11:58.906124,1.76,40.61943770314191
2023-07-05 18:11:59.406565,1.77,13.452529232546194
2023-07-05 18:11:59.906478,1.75,343.89485791585116
2023-07-05 18:12:00.406598,1.72,308.4347418154248
2023-07-05 18:12:00.906806,1.71,292.5719854776982
2023-07-05 18:12:01.406978,1.72,288.17212598968547
2023-07-05 18:12:01.907212,1.73,284.7967622450573
2023-07-05 18:12:02.407803,1.77,277.71833279400755
2023-07-05 18:12:02.915248,1.74,272.8624052261117
2023-07-05 18:12:03.416434,1.78,271.2453642667684
2023-07-05 18:12:03.915625,1.73,270.4136807502193
2023-07-05 18:12:04.416960,1.78,270.40924860803494
2023-07-05 18:12:04.915416,1.77,270.20910775593063
2023-07-05 18:12:05.414156,1.75,271.6602823689828
