time,distance,angle
2023-07-06 21:49:37.309946,3.50,323.3256503304268
2023-07-06 21:49:37.341984,3.47,323.3256503304268
2023-07-06 21:49:37.842074,3.48,317.12109639666147
2023-07-06 21:49:38.342140,3.57,313.22119968432617
2023-07-06 21:49:38.842513,3.51,324.79781740785126
2023-07-06 21:49:39.342301,3.34,315.3558698306219
2023-07-06 21:49:39.842342,3.41,309.8460914387722
2023-07-06 21:49:40.342422,3.58,284.13606179814707
2023-07-06 21:49:40.851048,3.73,297.34987578006985
2023-07-06 21:49:41.350391,3.96,306.93876273228983
2023-07-06 21:49:41.849863,4.36,312.11358145613536
2023-07-06 21:49:42.350269,4.52,357.23423816575047
2023-07-06 21:49:42.850523,4.98,0.39788096183459426
2023-07-06 21:49:43.350042,5.22,356.2173545534037
2023-07-06 21:49:43.850405,5.74,0.9391909457355822
2023-07-06 21:49:44.350697,6.15,345.8849453307286
2023-07-06 21:49:44.850190,6.42,348.3843298755338
2023-07-06 21:49:45.350488,6.75,8.13010235415598
2023-07-06 21:49:45.850825,7.16,344.60878706473676
2023-07-06 21:49:46.350342,7.53,10.33450266669378
2023-07-06 21:49:46.843285,8.01,347.02889399031466
2023-07-06 21:49:47.343370,8.40,358.1323211605658
2023-07-06 21:49:47.843449,8.85,7.125016348901795
2023-07-06 21:49:48.343487,9.27,0.0
2023-07-06 21:49:48.843865,9.85,1.0609116902642304
2023-07-06 21:49:49.343698,10.10,1.1934894239820344
2023-07-06 21:49:49.843776,10.56,340.3993095707768
2023-07-06 21:49:50.343849,10.90,359.3013056170165
2023-07-06 21:49:50.843915,11.18,356.3752466679261
2023-07-06 21:49:51.344025,11.38,343.5778125016847
2023-07-06 21:49:51.851657,11.49,355.0607844578738
2023-07-06 21:49:52.352007,11.50,328.8150253412616
2023-07-06 21:49:52.851344,11.39,287.94940299291386
2023-07-06 21:49:53.351765,11.50,257.7352262721076
2023-07-06 21:49:53.852104,11.78,255.25643716352926
2023-07-06 21:49:54.351546,11.66,246.92958775017536
2023-07-06 21:49:54.852164,11.58,250.0835940061909
2023-07-06 21:49:55.352419,11.34,275.76788889791413
2023-07-06 21:49:55.851795,11.45,258.9964591482505
2023-07-06 21:49:56.352406,11.49,289.57312583041016
2023-07-06 21:49:56.844681,11.59,298.14160123226173
2023-07-06 21:49:57.344705,11.71,296.82787401031453
2023-07-06 21:49:57.844793,11.78,285.05431655960484
2023-07-06 21:49:58.344851,12.04,308.5812132697612
2023-07-06 21:49:58.845244,12.20,295.73473569082
2023-07-06 21:49:59.344957,12.44,283.02584064687085
2023-07-06 21:49:59.845016,12.59,291.9087048281819
2023-07-06 21:50:00.345061,12.83,312.8067654236245
2023-07-06 21:50:00.845170,12.99,284.8134641188047
2023-07-06 21:50:01.345225,13.26,302.09892725478517
2023-07-06 21:50:01.852738,13.53,308.0816135933063
2023-07-06 21:50:02.352954,13.85,292.7063708403059
2023-07-06 21:50:02.853408,14.10,264.6607631962624
2023-07-06 21:50:03.353326,14.41,302.2928864986834
2023-07-06 21:50:03.853097,14.68,283.6900496174655
2023-07-06 21:50:04.352733,14.95,291.4767909795404
2023-07-06 21:50:04.852905,15.29,313.76359239714384
2023-07-06 21:50:05.353245,15.55,288.9045758426117
2023-07-06 21:50:05.852850,15.98,299.94568344039516
2023-07-06 21:50:06.353987,16.31,289.29004621918875
2023-07-06 21:50:06.853858,16.68,285.4221613187387
2023-07-06 21:50:07.353225,17.02,298.7747246388218
2023-07-06 21:50:07.853698,17.32,273.6044205391757
2023-07-06 21:50:08.353097,17.58,300.9637565320735
2023-07-06 21:50:08.853568,17.91,290.07822947741477
2023-07-06 21:50:09.353925,18.18,286.97549946792975
2023-07-06 21:50:09.853378,18.65,300.1916229609576
2023-07-06 21:50:10.353845,19.10,277.9434718105904
2023-07-06 21:50:10.854109,19.51,301.50426671920417
2023-07-06 21:50:11.353548,20.00,293.2994632606825
2023-07-06 21:50:11.846492,20.45,298.04015297793495
2023-07-06 21:50:12.346516,20.89,292.6995900072262
2023-07-06 21:50:12.846579,21.25,295.78732818281435
2023-07-06 21:50:13.346619,21.68,302.52953827833113
2023-07-06 21:50:13.846986,22.10,299.3577535427913
2023-07-06 21:50:14.346739,22.55,284.5344550805401
2023-07-06 21:50:14.846790,23.03,303.69006752597977
2023-07-06 21:50:15.346868,23.54,291.53210110765633
2023-07-06 21:50:15.846911,23.99,292.7965214679426
2023-07-06 21:50:16.347073,24.46,300.3791260113683
2023-07-06 21:50:16.854640,24.85,295.2405292647868
2023-07-06 21:50:17.354888,25.33,289.98310652189997
2023-07-06 21:50:17.851860,25.76,309.045892568835
2023-07-06 21:50:18.354568,26.14,273.925907703684
2023-07-06 21:50:18.854951,26.56,306.0572460515903
2023-07-06 21:50:19.354462,26.91,295.95876926156063
2023-07-06 21:50:19.854721,27.34,291.8014094863518
2023-07-06 21:50:20.355043,27.75,301.40516366592504
2023-07-06 21:50:20.854567,27.89,270.0
2023-07-06 21:50:21.354771,28.15,303.9234502658317
2023-07-06 21:50:21.847625,28.15,302.31247862613003
2023-07-06 21:50:22.347642,28.28,243.43494882292202
2023-07-06 21:50:23.947827,28.32,189.1966558916289
2023-07-06 21:50:24.447931,28.33,186.13725594926197
2023-07-06 21:50:24.947935,28.36,187.19347005529553
2023-07-06 21:50:26.555220,28.12,184.57392125990089
