time,distance,angle
2023-07-06 22:15:46.611522,3.60,165.96375653207352
2023-07-06 22:15:46.801053,3.66,158.19859051364818
2023-07-06 22:15:47.300818,3.99,190.43747535111817
2023-07-06 22:15:47.800831,3.74,164.79759129082385
2023-07-06 22:15:48.300879,3.61,145.43747535111817
2023-07-06 22:15:48.800926,3.74,162.62596286734222
2023-07-06 22:15:49.301257,3.57,163.2215450613836
2023-07-06 22:15:49.800944,3.62,152.34257692821924
2023-07-06 22:15:50.309383,3.56,163.86272343828213
2023-07-06 22:15:50.808376,3.79,148.91687743330127
2023-07-06 22:15:51.301122,3.68,162.63160471455092
2023-07-06 22:15:51.801076,3.85,151.41078459687776
2023-07-06 22:15:52.301118,4.00,163.42904883308617
2023-07-06 22:15:52.801159,4.14,157.28558764683277
2023-07-06 22:15:53.301166,4.47,158.64007322792162
2023-07-06 22:15:53.801581,4.88,176.93351449887413
2023-07-06 22:15:54.301539,4.76,169.1653211566219
2023-07-06 22:15:54.801358,4.90,168.97654403625685
2023-07-06 22:15:55.301283,5.13,171.98576357387248
2023-07-06 22:15:55.801596,5.31,158.64007322792162
2023-07-06 22:15:56.310292,5.52,161.4225246563514
2023-07-06 22:15:56.810430,5.78,153.85700954601913
2023-07-06 22:15:57.309332,5.94,152.74467162505695
2023-07-06 22:15:58.309158,6.53,155.22485943116808
2023-07-06 22:15:58.808600,6.92,171.57303097851934
2023-07-06 22:15:59.309023,7.09,168.48134065512053
2023-07-06 22:15:59.808704,7.47,162.66073851195955
2023-07-06 22:16:00.308965,7.83,159.4165405339377
2023-07-06 22:16:00.810157,8.05,147.34484044423849
2023-07-06 22:16:01.309149,8.35,151.58733855692742
2023-07-06 22:16:01.809540,8.52,154.49306191115102
2023-07-06 22:16:02.308921,8.77,151.28736339462353
2023-07-06 22:16:02.809488,9.18,166.10880882854516
2023-07-06 22:16:03.308938,9.46,151.0531351111184
2023-07-06 22:16:03.809313,9.80,154.9831065219
2023-07-06 22:16:04.309897,10.30,150.30613897408986
2023-07-06 22:16:04.809475,10.43,154.4242595588851
2023-07-06 22:16:05.310045,10.80,150.9668309090935
2023-07-06 22:16:05.808514,11.06,154.8224645703652
2023-07-06 22:16:06.309868,11.11,150.60662214293114
2023-07-06 22:16:06.809449,11.17,150.36493319152038
2023-07-06 22:16:07.309758,11.22,156.3870488111847
2023-07-06 22:16:07.809212,11.41,133.50936816473768
2023-07-06 22:16:08.309876,11.28,99.71668581778509
2023-07-06 22:16:08.809330,11.29,89.72186733270364
2023-07-06 22:16:09.309772,11.56,82.36944577461723
2023-07-06 22:16:09.810137,11.67,92.92072152100039
2023-07-06 22:16:10.309572,11.55,84.7213539365811
2023-07-06 22:16:10.808997,11.54,92.83100167786527
2023-07-06 22:16:11.302371,11.23,86.49646835521554
2023-07-06 22:16:11.802358,11.25,84.49452214202165
2023-07-06 22:16:12.302463,11.23,94.9090621386555
2023-07-06 22:16:12.802403,11.30,95.52754015165618
2023-07-06 22:16:13.302440,11.46,113.32812106806037
2023-07-06 22:16:13.802489,11.44,96.25033957778047
2023-07-06 22:16:14.302857,11.50,83.15722658736905
2023-07-06 22:16:14.802538,11.56,108.5757244106811
2023-07-06 22:16:15.302574,11.69,111.06594565311872
2023-07-06 22:16:15.802928,11.67,123.78115771873118
2023-07-06 22:16:16.310397,11.77,112.75097634278764
2023-07-06 22:16:16.811438,12.01,113.55226367289464
2023-07-06 22:16:17.310473,12.08,106.82140989004084
2023-07-06 22:16:17.810078,12.25,95.82072424552504
2023-07-06 22:16:18.310463,12.31,90.76902468257803
2023-07-06 22:16:18.809940,12.61,122.85572195043298
2023-07-06 22:16:19.310495,12.71,98.7022237899468
2023-07-06 22:16:19.809994,12.86,105.50997087376564
2023-07-06 22:16:20.310477,12.87,97.4570551402353
2023-07-06 22:16:20.810627,13.30,113.99169171390118
2023-07-06 22:16:21.302929,13.17,92.29061004263853
2023-07-06 22:16:21.802965,13.40,87.6962396753998
2023-07-06 22:16:22.303028,14.04,114.61254212767838
2023-07-06 22:16:22.803014,14.39,92.7006293373953
2023-07-06 22:16:23.303041,14.50,95.9061411137705
2023-07-06 22:16:23.803079,14.62,111.66115082034665
2023-07-06 22:16:24.303395,14.86,102.73281013120918
2023-07-06 22:16:24.803164,15.08,106.82140989004084
2023-07-06 22:16:25.303137,15.35,108.06047193619919
2023-07-06 22:16:25.803628,15.63,100.7842978675626
2023-07-06 22:16:26.310869,15.88,109.89225705335544
2023-07-06 22:16:26.811234,16.23,125.40686573726965
2023-07-06 22:16:27.311016,16.60,104.50016676655257
2023-07-06 22:16:27.810565,16.75,106.99082329198616
2023-07-06 22:16:28.311036,17.00,107.18215929641991
2023-07-06 22:16:28.810608,17.15,107.76485330069748
