time,distance,angle
2023-07-06 21:25:04.958672,3.31,137.0166238746231
2023-07-06 21:25:05.173493,3.26,153.43494882292202
2023-07-06 21:25:05.678131,3.29,140.0956999195586
2023-07-06 21:25:06.181573,3.25,148.91687743330127
2023-07-06 21:25:06.681935,3.24,152.62801936781963
2023-07-06 21:25:07.174238,3.26,135.0
2023-07-06 21:25:07.674489,3.36,140.78724296403152
2023-07-06 21:25:08.174791,3.44,141.68931539763406
2023-07-06 21:25:08.674972,3.62,137.39360696728482
2023-07-06 21:25:09.175251,3.76,154.8321298502184
2023-07-06 21:25:09.675520,3.94,145.1656948795427
2023-07-06 21:25:10.176105,4.13,143.0337260287138
2023-07-06 21:25:10.676071,4.36,138.36646066342982
2023-07-06 21:25:11.176318,4.60,148.63905205237205
2023-07-06 21:25:11.677087,4.97,130.83638737994676
2023-07-06 21:25:12.183986,5.27,133.8308606720926
2023-07-06 21:25:12.684521,5.54,134.00075632974273
2023-07-06 21:25:13.184403,5.98,139.83275598713496
2023-07-06 21:25:13.685016,5.97,141.137255949262
2023-07-06 21:25:14.185824,6.37,132.4831243430605
2023-07-06 21:25:14.685504,6.67,145.84030545433058
2023-07-06 21:25:15.186307,7.04,134.05564959642035
2023-07-06 21:25:15.686024,7.48,136.7648577985121
2023-07-06 21:25:16.186874,7.85,132.94235405305173
2023-07-06 21:25:16.687628,8.18,134.24615166692922
2023-07-06 21:25:17.179384,8.53,143.91492695714788
2023-07-06 21:25:17.679659,8.91,134.10946374663942
2023-07-06 21:25:18.179932,9.16,124.20213136539768
2023-07-06 21:25:18.680215,9.56,118.38696662407686
2023-07-06 21:25:19.180445,9.81,109.62406774833542
2023-07-06 21:25:19.682106,9.98,101.61446298264279
2023-07-06 21:25:20.188650,10.16,113.51609536165665
2023-07-06 21:25:20.689241,10.73,113.33404127670977
2023-07-06 21:25:21.188924,10.75,121.05676907944634
2023-07-06 21:25:21.690579,11.00,132.00469671239725
2023-07-06 21:25:22.189469,10.93,117.99990554636125
2023-07-06 21:25:23.290169,11.28,118.68614757373945
2023-07-06 21:25:23.790874,11.24,103.4141024961333
2023-07-06 21:25:24.290710,11.25,103.48467658863028
2023-07-06 21:25:24.791132,11.37,90.45471886169315
2023-07-06 21:25:25.290902,11.33,87.27368900609375
2023-07-06 21:25:25.791494,11.38,86.07169277460233
2023-07-06 21:25:26.291284,11.41,101.20594750740257
2023-07-06 21:25:26.793228,11.54,99.46232220802563
2023-07-06 21:25:27.292076,11.56,89.79966592299216
2023-07-06 21:25:27.792683,11.63,93.88582007542088
2023-07-06 21:25:28.293164,11.69,91.90011096557686
2023-07-06 21:25:28.792887,11.78,99.31359890930503
2023-07-06 21:25:29.293633,11.91,102.20650685355858
2023-07-06 21:25:29.786367,12.09,101.35701198644266
2023-07-06 21:25:30.286324,12.32,96.68386410803411
2023-07-06 21:25:30.786588,12.54,106.59810439286106
2023-07-06 21:25:31.286813,12.81,104.24669533879565
2023-07-06 21:25:31.789931,13.04,100.38402068762014
2023-07-06 21:25:32.287350,13.23,110.27815781534153
2023-07-06 21:25:32.787609,13.44,101.04094018032373
2023-07-06 21:25:33.287891,13.57,95.57219780396379
2023-07-06 21:25:33.788125,13.87,106.4040345860689
2023-07-06 21:25:34.288405,14.14,111.61477894278624
2023-07-06 21:25:34.789160,14.24,119.98892242200867
2023-07-06 21:25:35.288887,14.60,109.81947152959518
2023-07-06 21:25:35.789184,14.89,117.40074882287237
2023-07-06 21:25:36.289413,15.18,117.40074882287237
2023-07-06 21:25:36.791685,15.52,117.40074882287237
2023-07-06 21:25:37.297853,15.66,117.40074882287237
2023-07-06 21:25:37.797545,15.88,117.40074882287237
2023-07-06 21:25:38.298300,16.25,86.26237045658989
2023-07-06 21:25:38.798050,16.47,102.3390872783262
2023-07-06 21:25:39.798688,16.83,87.82868820908519
2023-07-06 21:25:40.299280,16.76,92.3111314527614
2023-07-06 21:25:40.799075,16.75,96.76238967493929
2023-07-06 21:25:41.299797,16.70,103.98208868300108
2023-07-06 21:25:41.793205,16.79,103.98208868300108
2023-07-06 21:25:42.292553,17.02,91.63657704161672
2023-07-06 21:25:42.792820,17.28,102.45569531219532
2023-07-06 21:25:43.293084,17.65,99.96694678421696
2023-07-06 21:25:43.793274,17.85,99.23990182097911
2023-07-06 21:25:44.293612,18.21,106.78264414527071
2023-07-06 21:25:44.794121,18.41,106.78264414527071
2023-07-06 21:25:45.294084,18.73,101.98396937200474
2023-07-06 21:25:45.794319,18.86,106.58236194098293
2023-07-06 21:25:46.294589,19.19,104.72902445070991
2023-07-06 21:25:46.803852,19.49,104.17233770013196
2023-07-06 21:25:47.303766,19.87,103.7069610040798
2023-07-06 21:25:47.802317,20.20,103.35337020724101
2023-07-06 21:25:48.304257,20.55,97.57742708920782
