time,distance,angle
2023-07-25 16:50:01.403401,21.96,164.26590415170432
2023-07-25 16:50:01.902871,21.85,165.49237603706683
2023-07-25 16:50:02.403498,21.62,164.5771168309634
2023-07-25 16:50:02.903709,21.50,163.18145620522304
2023-07-25 16:50:03.402997,21.46,166.0977456132518
2023-07-25 16:50:03.903399,21.29,165.31948080012006
2023-07-25 16:50:07.707051,20.40,164.88660081079058
2023-07-25 16:50:08.206381,20.23,160.55303108256302
2023-07-25 16:50:08.706610,20.11,162.29935568337862
2023-07-25 16:50:09.706460,19.95,162.30784574700954
2023-07-25 16:50:10.206924,19.87,159.0804694305277
2023-07-25 16:50:10.707302,19.76,164.48423722026155
2023-07-25 16:50:11.206625,19.76,169.6014568388316
2023-07-25 16:50:11.707041,19.57,166.370919468084
2023-07-25 16:50:12.207503,19.47,163.10044705483693
2023-07-25 16:50:12.707609,19.42,165.3188426024941
2023-07-25 16:50:13.207332,19.27,164.95208792414152
2023-07-25 16:50:13.707754,19.16,165.07059268354607
2023-07-25 16:50:14.207256,19.14,165.1540403511576
2023-07-25 16:50:15.407437,18.91,163.79890506902163
2023-07-25 16:50:15.907866,18.86,165.8370119734322
2023-07-25 16:50:16.907482,18.62,161.66338273836777
2023-07-25 16:50:18.107784,18.51,164.84682932390461
2023-07-25 16:50:18.608106,18.42,163.9633541294363
2023-07-25 16:50:19.107553,18.47,160.39244884670734
2023-07-25 16:50:19.607871,18.42,160.0135288097767
2023-07-25 16:50:20.108251,18.30,160.60367053570286
2023-07-25 16:50:20.607506,18.39,157.8349559756224
2023-07-25 16:50:21.108117,18.27,158.73708702232358
2023-07-25 16:50:21.607508,18.29,161.0833485631111
2023-07-25 16:50:22.107749,18.19,161.0886530097946
2023-07-25 16:50:22.608292,18.13,158.773839539783
2023-07-25 16:50:23.107728,18.13,163.282950362623
2023-07-25 16:50:23.608050,18.10,164.8782595172435
2023-07-25 16:50:24.108561,17.96,164.0580149709062
2023-07-25 16:50:24.607883,18.05,167.9754418511871
2023-07-25 16:50:25.108282,18.01,176.89292397806682
2023-07-25 16:50:25.608682,17.83,203.28308518676852
2023-07-25 16:50:26.107954,17.82,229.04895926825284
2023-07-25 16:50:26.608279,17.83,251.35209212063563
2023-07-25 16:50:28.908716,17.39,258.51109953202774
2023-07-25 16:50:30.411820,16.74,263.8966359727585
2023-07-25 16:50:30.911298,16.51,262.6933754403058
2023-07-25 16:50:31.411668,16.23,263.7048822884813
2023-07-25 16:50:31.911896,15.74,265.0437381378825
2023-07-25 16:50:32.411898,15.44,265.6805166142487
2023-07-25 16:50:32.911718,15.07,268.7073557741352
2023-07-25 16:50:33.411952,14.81,271.3054499179657
2023-07-25 16:50:33.912287,14.65,270.7541777598855
2023-07-25 16:50:34.411715,14.38,270.06123327987984
2023-07-25 16:50:34.912019,14.02,267.98200872758764
2023-07-25 16:50:35.412462,13.79,268.23876968572654
2023-07-25 16:50:35.912428,13.34,270.1271263611594
2023-07-25 16:50:36.412224,13.13,270.17091820329756
2023-07-25 16:50:36.912348,12.83,271.0770902632237
2023-07-25 16:50:37.412076,12.61,272.712318657471
2023-07-25 16:50:37.912125,12.42,270.8679884110585
2023-07-25 16:50:38.412580,12.13,269.8666221310316
2023-07-25 16:50:38.911912,11.86,270.69319443366436
2023-07-25 16:50:39.412240,11.42,270.04769797063193
2023-07-25 16:50:39.912576,11.22,269.7566008793905
2023-07-25 16:50:40.412854,10.95,270.23598526565416
2023-07-25 16:50:40.912295,10.72,271.56079532567105
2023-07-25 16:50:41.412674,10.32,268.7453427182109
2023-07-25 16:50:41.912949,10.04,270.1814422178086
2023-07-25 16:50:42.413003,9.79,270.4555991912831
2023-07-25 16:50:42.912658,9.44,269.2349846839636
2023-07-25 16:50:43.413019,9.22,267.88398864658876
2023-07-25 16:50:43.912505,9.05,266.1333917473255
2023-07-25 16:50:44.412656,8.73,268.80454644120067
2023-07-25 16:50:44.913115,8.46,268.60826828227823
2023-07-25 16:50:45.412337,8.15,270.2702882033229
2023-07-25 16:50:45.912800,7.89,269.5584361389622
2023-07-25 16:50:46.412940,7.59,268.97429292297295
2023-07-25 16:50:46.913430,7.22,270.9233993866746
2023-07-25 16:50:47.412798,7.01,272.38054948334036
2023-07-25 16:50:47.913061,6.68,271.961971913594
2023-07-25 16:50:48.413248,6.41,271.5575420135883
2023-07-25 16:50:48.912723,6.15,269.87344070876236
2023-07-25 16:50:49.412993,5.81,270.28752080274813
2023-07-25 16:50:49.913347,5.53,272.4241737998782
2023-07-25 16:50:50.412700,5.22,274.1557462362274
2023-07-25 16:50:50.913586,5.00,276.238083676604
2023-07-25 16:50:51.413305,4.70,274.5147000815534
2023-07-25 16:50:51.913819,4.41,274.1218952049652
2023-07-25 16:50:52.413233,4.20,272.2205837296558
2023-07-25 16:50:52.913224,3.85,271.4687410302999
2023-07-25 16:50:53.413471,3.57,271.3124308609488
2023-07-25 16:50:53.913027,3.43,272.53229818182695
2023-07-25 16:50:54.413088,2.99,269.11240792342306
2023-07-25 16:50:54.913482,2.79,268.1655978900974
2023-07-25 16:50:55.413711,2.61,268.3100985840192
2023-07-25 16:50:55.913116,2.47,268.56255851928245
2023-07-25 16:50:56.413455,1.82,267.83783292738326
2023-07-25 16:50:56.913802,1.55,264.17717805624847
2023-07-25 16:50:57.413451,1.48,263.11944031644487
2023-07-25 16:50:57.913471,1.28,265.5389765321478
2023-07-25 16:50:58.413710,1.22,261.97417223855575
2023-07-25 16:50:58.914024,1.27,264.97078821596875
2023-07-25 16:50:59.413323,1.23,272.31263394383876
2023-07-25 16:50:59.913568,1.18,295.0071811328822
2023-07-25 16:51:00.413926,1.36,314.5052106960078
2023-07-25 16:51:00.914031,1.41,336.71929497722004
2023-07-25 16:51:01.413451,1.20,168.8177174082962
2023-07-25 16:51:01.913961,1.25,264.09647530280574
2023-07-25 16:51:02.414410,1.44,307.8065780590724
2023-07-25 16:51:02.913557,1.55,329.5279043326424
2023-07-25 16:51:03.413922,1.27,340.2179241521595
2023-07-25 16:51:03.914085,1.22,346.379458450343
2023-07-25 16:51:04.413787,1.33,350.378891286339
2023-07-25 16:51:04.913879,1.49,352.5221271162163
2023-07-25 16:51:05.414099,1.63,355.45523430805946
2023-07-25 16:51:05.914650,1.81,179.17355419941165
2023-07-25 16:51:06.413880,2.00,90.3831279090168
2023-07-25 16:51:06.914026,2.20,47.49386122382252
2023-07-25 16:51:07.414854,2.48,202.44514661121133
2023-07-25 16:51:07.914632,2.72,103.01207863386837
2023-07-25 16:51:08.414567,2.70,52.179914055241284
2023-07-25 16:51:08.914472,2.90,33.51164960359609
2023-07-25 16:51:09.414870,3.27,26.636014378254963
2023-07-25 16:51:09.914206,3.22,32.38114463769679
2023-07-25 16:51:10.414523,3.22,39.3188568338029
2023-07-25 16:51:10.914374,3.37,47.85410593073118
2023-07-25 16:51:11.415540,3.49,54.748154351517826
2023-07-25 16:51:11.914587,3.45,56.90250459933924
2023-07-25 16:51:12.415568,3.50,60.14553336965649
2023-07-25 16:51:12.914242,3.53,61.254157245466615
2023-07-25 16:51:13.414654,3.72,58.545659944871026
2023-07-25 16:51:13.915100,3.94,54.550912793280254
2023-07-25 16:51:14.414385,4.17,52.62610658606533
2023-07-25 16:51:14.914710,4.37,53.10622078457368
2023-07-25 16:51:15.415169,4.69,52.678142215349354
2023-07-25 16:51:15.914402,4.97,53.83580049272207
2023-07-25 16:51:16.414821,5.20,54.540244398720915
2023-07-25 16:51:16.915193,5.53,53.66423567381311
2023-07-25 16:51:17.414736,5.76,54.532965142597305
2023-07-25 16:51:17.914945,6.05,57.17642581593736
2023-07-25 16:51:18.415292,6.29,57.807901443967666
2023-07-25 16:51:18.914593,6.54,57.778531730019445
2023-07-25 16:51:19.415078,6.80,59.290929374624
2023-07-25 16:51:19.915447,7.06,58.11726813660262
2023-07-25 16:51:20.414732,7.38,55.02254672795918
2023-07-25 16:51:20.915247,7.67,54.623040255640774
2023-07-25 16:51:21.415605,7.92,54.431840469223815
2023-07-25 16:51:21.914866,8.25,55.08749508490051
2023-07-25 16:51:22.415417,8.56,54.73098388018164
2023-07-25 16:51:22.915503,8.80,54.19376958183056
2023-07-25 16:51:23.415737,9.14,55.17455906322067
2023-07-25 16:51:23.915124,9.42,55.17647686910783
2023-07-25 16:51:24.415366,9.76,55.98303170416796
2023-07-25 16:51:24.915817,10.03,54.62252548559721
2023-07-25 16:51:25.415173,10.29,51.92891527936367
2023-07-25 16:51:25.915472,10.63,52.9876900455909
2023-07-25 16:51:26.415790,10.90,53.51707742870452
2023-07-25 16:51:26.915266,11.20,54.43333236726739
2023-07-25 16:51:27.415712,11.48,52.81738494755115
2023-07-25 16:51:27.915844,11.78,53.79818968790339
2023-07-25 16:51:28.416112,12.08,53.5089989178039
2023-07-25 16:51:28.915425,12.41,52.74755442489631
2023-07-25 16:51:29.415866,12.75,51.66741742904692
2023-07-25 16:51:29.915338,13.02,50.96501228871547
2023-07-25 16:51:30.415395,13.33,49.017448047145756
2023-07-25 16:51:30.915790,13.66,48.0436659263609
2023-07-25 16:51:31.416049,13.92,50.70831450698646
2023-07-25 16:51:31.915386,14.19,48.02681568305688
2023-07-25 16:51:32.416568,14.58,49.99675987213503
2023-07-25 16:51:34.819460,15.95,49.8521156406988
2023-07-25 16:51:39.322299,18.80,45.674328031259506
2023-07-25 16:51:39.822650,19.06,42.64940989043104
2023-07-25 16:51:44.722984,21.73,42.90900271436193
2023-07-25 16:51:56.032366,22.03,49.40375981298568
