time,Bx,By,Bz,Btotal,compass,mean,max,min,std,offset
2023-06-25 16:44:13.1890,35.45,-14.36,-50.37,63.24,112.05176571968113,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:13.2880,35.4,-14.5,-50.43,63.29,112.27422800157278,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:13.3910,35.68,-14.48,-50.52,63.52,112.08877016858459,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:13.4960,35.28,-14.6,-50.01,62.91,112.48134693397111,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:13.6010,35.47,-14.57,-50.24,63.2,112.33137131482178,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:13.7040,34.98,-14.23,-50.29,62.89,112.13668289017151,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:13.8080,35.31,-14.33,-50.29,63.1,112.08898883103976,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:13.9130,35.34,-14.28,-50.42,63.2,112.00238771910354,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:14.0180,35.42,-14.54,-50.49,63.37,112.31827464806405,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:14.1220,35.5,-14.39,-50.5,63.39,112.0652770727492,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:14.2260,35.54,-14.49,-50.78,63.65,112.18119499202159,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:14.3310,35.5,-14.47,-50.4,63.32,112.17608590457786,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:14.4350,35.64,-14.46,-50.13,63.18,112.08357066179639,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:14.5390,35.3,-14.48,-50.71,63.47,112.30335519209085,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:14.6440,35.56,-14.24,-50.54,63.41,111.82363007066071,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:14.7480,35.55,-14.38,-50.55,63.45,112.02336674905287,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:14.8520,35.69,-14.76,-50.78,63.8,112.46808991515528,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:14.9730,35.45,-14.32,-50.24,63.13,111.99620715076433,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:15.0720,35.3,-14.3,-50.3,63.1,112.0528276754731,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:15.1750,35.77,-14.16,-50.34,63.35,111.59675294089874,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:15.2770,35.66,-14.19,-50.3,63.27,111.69883828559247,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:15.3760,35.81,-14.42,-50.24,63.35,111.93370024249538,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:15.4770,35.47,-14.66,-50.32,63.28,112.45565133445633,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:15.5810,35.6,-14.44,-50.45,63.41,112.07835908652382,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:15.6860,35.5,-14.53,-50.38,63.32,112.2590780839077,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:15.7900,35.3,-14.75,-50.64,63.46,112.67746599379335,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:15.8950,35.81,-14.51,-50.53,63.61,112.05749984110007,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:16.0000,35.65,-14.22,-50.83,63.7,111.74596823459235,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:16.1040,35.7,-14.41,-50.53,63.52,111.98104548218603,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:16.2080,35.39,-14.52,-50.14,63.07,112.3076263191198,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:16.3120,35.52,-14.24,-50.15,63.09,111.84589377827774,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:16.4170,35.82,-14.53,-50.39,63.51,112.07940854089784,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:16.5210,35.94,-14.53,-50.6,63.75,112.01274092033384,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:16.6250,35.4,-14.42,-50.66,63.46,112.16326103648326,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:16.7290,35.47,-14.27,-50.49,63.33,111.91550555002148,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:16.8340,35.42,-14.19,-50.29,63.12,111.83208174226178,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:16.9380,35.83,-14.45,-50.32,63.44,111.96389167473725,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:17.0420,35.51,-14.43,-50.3,63.24,112.11507444470475,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:17.1460,35.49,-14.19,-50.78,63.55,111.79305854930074,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:17.2510,35.5,-14.54,-50.61,63.51,112.2729005626086,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:17.3550,35.29,-14.24,-50.6,63.31,111.97475294467738,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:17.4590,35.43,-14.3,-50.17,63.06,111.97963150638873,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:17.5640,35.53,-14.24,-50.38,63.27,111.84032380206732,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:17.6680,35.6,-14.31,-50.32,63.28,111.89846448416941,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
2023-06-25 16:44:17.7900,35.86,-14.24,-50.53,63.58,111.65801867325577,112.03609630878672,112.67746599379335,111.59675294089874,0.2208585615701982,127.96390369121328
