time,Bx,By,Bz,Btotal,compass,mean,max,min,std,offset
2023-06-25 16:45:56.0290,13.28,32.96,-58.64,68.57,338.05487230458243,338.1360398671644,338.9752919803302,337.39625654267456,0.27525189046537657,8.136039867164413
2023-06-25 16:45:56.1330,13.2,32.95,-58.62,68.53,338.1686162660489,338.1360398671644,338.9752919803302,337.39625654267456,0.27525189046537657,8.136039867164413
2023-06-25 16:45:56.2380,13.37,32.85,-58.87,68.73,337.8536020317224,338.1360398671644,338.9752919803302,337.39625654267456,0.27525189046537657,8.136039867164413
2023-06-25 16:45:56.3420,13.43,33.01,-58.82,68.78,337.8612267357088,338.1360398671644,338.9752919803302,337.39625654267456,0.27525189046537657,8.136039867164413
2023-06-25 16:45:56.4460,13.46,32.59,-58.36,68.18,337.5588791047178,338.1360398671644,338.9752919803302,337.39625654267456,0.27525189046537657,8.136039867164413
2023-06-25 16:45:56.5510,13.29,32.87,-58.64,68.52,337.98552909876173,338.1360398671644,338.9752919803302,337.39625654267456,0.27525189046537657,8.136039867164413
2023-06-25 16:45:56.6550,13.17,32.52,-58.61,68.31,337.95296069948523,338.1360398671644,338.9752919803302,337.39625654267456,0.27525189046537657,8.136039867164413
2023-06-25 16:45:56.7590,13.15,32.83,-58.42,68.29,338.17151453689667,338.1360398671644,338.9752919803302,337.39625654267456,0.27525189046537657,8.136039867164413
2023-06-25 16:45:56.8630,13.08,32.8,-58.91,68.68,338.2588510925153,338.1360398671644,338.9752919803302,337.39625654267456,0.27525189046537657,8.136039867164413
2023-06-25 16:45:56.9680,13.24,33.04,-59.26,69.13,338.16272087339706,338.1360398671644,338.9752919803302,337.39625654267456,0.27525189046537657,8.136039867164413
2023-06-25 16:45:57.0720,12.93,33.11,-58.98,68.87,338.6685364757932,338.1360398671644,338.9752919803302,337.39625654267456,0.27525189046537657,8.136039867164413
2023-06-25 16:45:57.1760,13.14,32.7,-58.64,68.42,338.10801869608815,338.1360398671644,338.9752919803302,337.39625654267456,0.27525189046537657,8.136039867164413
2023-06-25 16:45:57.2800,13.21,32.72,-59.08,68.82,338.01466089863186,338.1360398671644,338.9752919803302,337.39625654267456,0.27525189046537657,8.136039867164413
2023-06-25 16:45:57.3850,13.35,32.98,-59.23,69.1,337.96235142536307,338.1360398671644,338.9752919803302,337.39625654267456,0.27525189046537657,8.136039867164413
