time,Bx,By,Bz,Btotal,compass,mean,max,min,std,offset
2023-06-25 16:43:36.8200,19.25,-34.85,-48.67,62.88,208.91482448003939,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:36.9250,19.59,-35.19,-48.82,63.29,209.104347202927,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:37.0290,19.5,-35.29,-49.06,63.5,208.9234800704799,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:37.1320,19.5,-35.04,-48.87,63.22,209.09623741504063,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:37.2370,19.33,-34.95,-49.06,63.26,208.9459206009775,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:37.3420,19.44,-35.03,-49.14,63.41,209.0282113981837,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:37.4470,19.6,-35.27,-49.16,63.6,209.0615000597969,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:37.5510,19.71,-35.25,-49.14,63.6,209.21169170125123,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:37.6550,19.67,-35.07,-49.11,63.47,209.28711866784337,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:37.7590,19.4,-35.3,-48.57,63.09,208.79209814449155,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:37.8640,19.48,-34.92,-48.88,63.15,209.1548103738258,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:37.9680,19.11,-34.86,-48.93,63.04,208.7312347390081,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:38.0720,19.27,-35.06,-49.17,63.39,208.7944803486753,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:38.1760,19.25,-35.06,-48.84,63.13,208.76937284600075,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:38.2810,19.15,-35.24,-49.18,63.46,208.52038996299675,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:38.3850,19.18,-35.66,-49.1,63.64,208.2739211328426,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:38.4900,19.17,-35.7,-48.84,63.47,208.23467732522295,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:38.5940,19.06,-35.11,-48.78,63.05,208.49599874482976,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:38.6980,19.19,-35.67,-49.11,63.65,208.2796784619393,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:38.8010,19.31,-35.61,-48.85,63.46,208.46935680409086,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:38.9060,19.45,-35.37,-49.41,63.8,208.8064406691594,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:39.0240,19.17,-35.28,-49.12,63.44,208.51821251568626,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:39.1260,19.45,-35.27,-49.14,63.54,208.87498543080335,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:39.2310,19.46,-35.02,-48.93,63.24,209.06016032282943,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:39.3300,19.49,-34.87,-48.7,62.99,209.20227330693726,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:39.4290,19.41,-35.02,-48.92,63.22,208.99761828568552,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:39.5320,19.7,-35.18,-49.19,63.61,209.2478344594673,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:39.6360,19.4,-35.09,-49.22,63.49,208.93662889557075,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:39.7400,19.27,-34.85,-48.97,63.11,208.94001269283936,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:39.8450,19.39,-35.03,-48.67,63.02,208.96564851850124,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:39.9490,19.47,-34.69,-49.03,63.14,209.30361729715705,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:40.0530,19.91,-34.79,-49.05,63.34,209.78211282215867,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:40.1590,19.78,-34.79,-48.91,63.19,209.6205763760278,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:40.2620,19.54,-34.95,-48.77,63.1,209.20887495794676,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:40.3670,19.51,-34.48,-48.98,63.0,209.50271209926493,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:40.4710,19.56,-34.95,-49.09,63.36,209.23384822288062,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:40.5750,19.57,-34.84,-49.02,63.24,209.32338717017177,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:40.6790,19.68,-34.74,-48.96,63.18,209.53129130960778,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:40.7840,19.29,-35.0,-48.97,63.2,208.86104271726435,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:40.8880,19.41,-35.13,-49.64,63.84,208.9214937719523,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:40.9920,19.01,-35.35,-48.5,62.95,208.26981747897216,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:41.0970,19.45,-35.29,-49.31,63.68,208.86125263876798,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:41.2010,19.31,-35.2,-49.33,63.6,208.74827177488947,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:41.3050,19.49,-35.03,-49.05,63.35,209.09069854737805,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:41.4100,19.59,-35.01,-49.26,63.53,209.2293873119602,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:41.5140,19.55,-34.92,-48.72,63.05,209.24233078295424,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:41.6180,19.44,-35.04,-48.54,62.95,209.02127322470258,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:41.7220,19.49,-34.76,-48.31,62.63,209.27943466171658,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:41.8450,19.54,-34.7,-48.91,63.07,209.38440055347428,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:41.9440,19.95,-34.86,-48.78,63.19,209.78203808778588,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:42.0480,19.34,-35.06,-49.03,63.3,208.88226140471215,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:42.1470,19.41,-34.86,-48.45,62.77,209.1090001342691,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
2023-06-25 16:43:42.2470,19.37,-34.88,-48.73,62.98,209.04484022993603,209.0134424083631,209.78211282215867,208.23467732522295,0.3464013984178687,-0.9865575916369096
