time,Bx,By,Bz,Btotal,compass,mean,max,min,std,offset
2023-06-25 16:45:16.0310,22.62,19.0,-57.19,64.37,310.0290711790021,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:16.1310,22.72,19.09,-57.22,64.46,310.03794688482,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:16.2300,22.74,19.11,-57.48,64.71,310.042665942794,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:16.3290,22.7,19.0,-57.07,64.29,309.92948045686256,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:16.4290,22.73,18.97,-57.08,64.31,309.84769486842873,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:16.5280,22.6,19.14,-57.02,64.25,310.26135150968105,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:16.6270,22.79,19.08,-57.16,64.43,309.9363831469699,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:16.7260,22.57,18.78,-57.01,64.12,309.7630964684516,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:16.8260,22.42,19.13,-57.47,64.58,310.4726682399244,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:16.9250,22.57,19.09,-57.53,64.68,310.2249765494885,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:17.0240,22.82,19.36,-57.45,64.78,310.3105610354952,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:17.1240,22.94,19.34,-57.33,64.71,310.13319551729523,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:17.2230,22.69,19.41,-57.23,64.55,310.5450998849035,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:17.3220,22.91,19.59,-57.06,64.53,310.53325967558004,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:17.4220,22.88,19.55,-57.03,64.49,310.51249926741434,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:17.5210,22.87,19.21,-57.19,64.52,310.02908416668635,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:17.6200,22.65,19.22,-56.75,64.05,310.31677418043205,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:17.7190,22.82,19.36,-56.99,64.37,310.3105610354952,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:17.8190,22.75,19.43,-56.75,64.15,310.49951129138617,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:17.9180,23.07,19.12,-57.0,64.4,309.65132678026833,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:18.0170,22.77,19.16,-57.33,64.6,310.07920430686056,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:18.1160,22.73,19.45,-57.18,64.53,310.55351528155376,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:18.2150,22.83,19.36,-57.49,64.82,310.29817815528395,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:18.3150,23.23,19.21,-57.06,64.53,309.58897592233194,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:18.4140,22.99,19.44,-56.93,64.41,310.21736066506895,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:18.5140,23.18,19.44,-57.11,64.63,309.9850138644641,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:18.6130,23.02,19.37,-57.25,64.67,310.0786731353669,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:18.7120,23.14,19.26,-57.61,65.01,309.77145776325267,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:18.8120,22.88,19.22,-57.11,64.45,310.03143382303676,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:18.9110,23.11,19.19,-56.98,64.41,309.7054421732678,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:19.0100,23.03,19.36,-56.81,64.28,310.05184048089427,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:19.1100,22.78,19.37,-57.53,64.84,310.37475636064306,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:19.2100,22.75,19.57,-57.2,64.6,310.7027689740159,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:19.3100,22.83,19.63,-56.84,64.32,310.6900484383134,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:19.4100,22.65,19.24,-57.38,64.62,310.3461744251281,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:19.5130,22.78,19.41,-57.56,64.87,310.4330957174606,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:19.6120,22.65,19.27,-57.17,64.44,310.39022678368895,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:19.7110,22.81,19.31,-57.42,64.73,310.24986774734936,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:19.8110,22.47,19.3,-57.11,64.34,310.66004015982384,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:19.9140,22.58,18.99,-57.02,64.2,310.06416244799533,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:20.0110,22.64,19.08,-56.73,63.99,310.1227214501181,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:20.1130,22.71,19.35,-56.88,64.23,310.43257596516776,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:20.2120,22.39,18.82,-56.76,63.85,310.0488584855039,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:20.3160,22.5,19.21,-57.09,64.3,310.4899633467054,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:20.4160,22.25,19.25,-57.41,64.51,310.8653286262636,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:20.5160,22.52,19.1,-57.46,64.6,310.3024433774463,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:20.6140,22.52,19.07,-57.04,64.22,310.25802109077694,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:20.7200,22.51,19.43,-56.85,64.15,310.7998384081628,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:20.8180,22.51,19.17,-56.99,64.2,310.41842968692356,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:20.9220,22.25,19.19,-57.25,64.35,310.77684689197065,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:21.0180,22.72,19.05,-56.9,64.16,309.9787667717543,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:21.0970,22.81,19.26,-56.95,64.3,310.17662709477145,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:21.1960,22.98,19.53,-57.47,64.9,310.36019384528413,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:21.2960,22.91,19.39,-57.27,64.66,310.24308421856125,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:21.3950,23.03,19.46,-56.62,64.15,310.1973018875706,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:21.4940,22.81,19.38,-57.61,64.92,310.35213899352703,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:21.5930,22.88,19.26,-57.1,64.46,310.0901098278232,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:21.6930,22.91,19.3,-57.21,64.58,310.1116877059203,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:21.7920,22.93,19.46,-57.19,64.62,310.3202630323374,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:21.8910,23.0,19.62,-57.13,64.63,310.4656203345897,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:21.9900,23.0,19.59,-56.72,64.27,310.42233590989656,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:22.0890,22.76,19.76,-56.57,64.1,310.9641823071488,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:22.1890,22.63,19.52,-56.84,64.21,310.78012892935766,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:22.2890,22.79,19.26,-56.68,64.05,310.20140329885237,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:22.3880,22.67,19.47,-56.37,63.8,310.65744453254433,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:22.4870,22.8,19.4,-56.99,64.38,310.39370214935815,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:22.5870,22.69,19.14,-56.39,63.72,310.1490846329772,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:22.6860,22.53,19.24,-56.79,64.06,310.4964150632376,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:22.7850,22.58,19.51,-56.5,63.9,310.82829403765703,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:22.8850,22.38,19.35,-56.58,63.85,310.84706253944427,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:22.9840,22.57,19.72,-56.67,64.11,311.1445628713005,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:23.0830,22.68,19.47,-56.32,63.77,310.644955692137,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:23.1820,22.5,19.65,-56.64,64.04,311.1317959616783,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:23.2820,22.49,19.48,-56.8,64.12,310.89789075952257,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
2023-06-25 16:45:23.3810,22.71,19.02,-56.53,63.82,309.9467300144896,310.3196833926395,311.1445628713005,309.58897592233194,0.3381602093806648,10.31968339263949
