time,distance
2023-06-27 19:09:22.967856,27.40
2023-06-27 19:09:23.467254,27.66
2023-06-27 19:09:23.967263,27.79
2023-06-27 19:09:24.467283,27.85
2023-06-27 19:09:24.967325,27.95
2023-06-27 19:09:27.828396,27.93
2023-06-27 19:09:28.329216,27.66
2023-06-27 19:09:28.830266,27.38
2023-06-27 19:09:29.330393,27.14
2023-06-27 19:09:29.829094,26.80
2023-06-27 19:09:30.328507,26.44
2023-06-27 19:09:30.828514,26.07
2023-06-27 19:09:31.328524,25.65
2023-06-27 19:09:31.828547,25.33
2023-06-27 19:09:32.328584,24.95
2023-06-27 19:09:32.828595,24.55
2023-06-27 19:09:33.328660,24.17
2023-06-27 19:09:33.828627,23.73
2023-06-27 19:09:34.328666,23.41
2023-06-27 19:09:34.828986,23.01
2023-06-27 19:09:35.329418,22.61
2023-06-27 19:09:35.829373,22.26
2023-06-27 19:09:36.330393,21.82
2023-06-27 19:09:36.830125,21.52
2023-06-27 19:09:37.328997,21.27
2023-06-27 19:09:37.830048,20.89
2023-06-27 19:09:38.330733,20.40
2023-06-27 19:09:38.830707,20.11
2023-06-27 19:09:39.829416,19.99
2023-06-27 19:09:40.928922,20.05
2023-06-27 19:09:42.929026,19.88
2023-06-27 19:09:44.329044,21.43
2023-06-27 19:09:44.829075,21.82
2023-06-27 19:09:45.329908,22.07
2023-06-27 19:09:45.829738,22.60
2023-06-27 19:09:46.329958,22.93
2023-06-27 19:09:46.831013,23.33
2023-06-27 19:09:47.330537,23.71
2023-06-27 19:09:47.829324,24.05
2023-06-27 19:09:48.829668,24.96
2023-06-27 19:09:49.329935,25.34
2023-06-27 19:09:49.829335,25.76
2023-06-27 19:09:50.330264,26.14
2023-06-27 19:09:50.829533,26.57
2023-06-27 19:09:51.329907,26.83
2023-06-27 19:09:51.830701,27.06
2023-06-27 19:09:52.331006,27.18
2023-06-27 19:09:54.230233,27.56
2023-06-27 19:09:54.730457,27.56
2023-06-27 19:09:55.230515,27.50
2023-06-27 19:09:55.729593,27.47
2023-06-27 19:09:56.230099,27.46
2023-06-27 19:09:56.730360,27.42
2023-06-27 19:09:59.336273,27.33
2023-06-27 19:10:02.236075,27.44
2023-06-27 19:10:02.735825,27.44
2023-06-27 19:10:03.236135,27.35
2023-06-27 19:10:03.735808,27.39
2023-06-27 19:10:04.735864,27.32
2023-06-27 19:10:05.236050,27.20
2023-06-27 19:10:05.736077,26.92
2023-06-27 19:10:07.239676,26.02
2023-06-27 19:10:07.739923,25.71
2023-06-27 19:10:08.239079,25.25
2023-06-27 19:10:10.039073,23.86
2023-06-27 19:10:12.142147,21.96
2023-06-27 19:10:12.642172,21.48
2023-06-27 19:10:13.142205,21.03
2023-06-27 19:10:14.745285,19.72
2023-06-27 19:10:15.245402,19.19
2023-06-27 19:10:15.745416,18.78
2023-06-27 19:10:16.245866,18.42
2023-06-27 19:10:16.745809,18.16
2023-06-27 19:10:17.245959,17.67
2023-06-27 19:10:17.746064,17.29
2023-06-27 19:10:19.345793,16.01
2023-06-27 19:10:19.845453,15.84
2023-06-27 19:10:20.345479,15.27
2023-06-27 19:10:20.845502,15.01
2023-06-27 19:10:21.345512,14.62
2023-06-27 19:10:21.845547,14.27
2023-06-27 19:10:22.345648,14.05
2023-06-27 19:10:22.845581,13.72
2023-06-27 19:10:23.345588,13.35
2023-06-27 19:10:23.845914,13.05
2023-06-27 19:10:24.345668,12.65
2023-06-27 19:10:24.846391,12.36
2023-06-27 19:10:25.346540,12.13
2023-06-27 19:10:25.846118,11.90
2023-06-27 19:10:26.345890,11.72
2023-06-27 19:10:26.845865,11.45
2023-06-27 19:10:27.345902,11.19
2023-06-27 19:10:27.846069,11.12
2023-06-27 19:10:28.346217,11.01
2023-06-27 19:10:28.846274,10.95
2023-06-27 19:10:29.346337,10.71
2023-06-27 19:10:29.845842,10.49
2023-06-27 19:10:30.345873,10.43
2023-06-27 19:10:30.845918,10.34
2023-06-27 19:10:31.345942,10.35
2023-06-27 19:10:31.845923,10.40
2023-06-27 19:10:32.345947,10.27
2023-06-27 19:10:32.845993,10.19
2023-06-27 19:10:33.345980,10.39
2023-06-27 19:10:33.846341,10.63
2023-06-27 19:10:34.346049,10.76
2023-06-27 19:10:34.846602,10.70
2023-06-27 19:10:35.346726,10.58
2023-06-27 19:10:35.846153,10.64
2023-06-27 19:10:36.846258,10.82
2023-06-27 19:10:37.346339,11.10
2023-06-27 19:10:37.846470,11.23
2023-06-27 19:10:38.346571,11.55
2023-06-27 19:10:38.846711,11.81
2023-06-27 19:10:39.346782,11.93
2023-06-27 19:10:39.846239,12.20
2023-06-27 19:10:40.346265,12.40
2023-06-27 19:10:40.846294,12.79
2023-06-27 19:10:41.346313,13.13
2023-06-27 19:10:41.846324,13.43
2023-06-27 19:10:42.346357,13.78
2023-06-27 19:10:42.846378,14.27
2023-06-27 19:10:43.346382,14.60
2023-06-27 19:10:43.846719,14.95
2023-06-27 19:10:44.346428,15.40
2023-06-27 19:10:46.150300,16.84
2023-06-27 19:10:47.149975,17.44
2023-06-27 19:10:48.349690,18.38
2023-06-27 19:10:48.849645,18.88
2023-06-27 19:10:49.349654,19.16
2023-06-27 19:10:49.849669,19.40
2023-06-27 19:10:50.349683,19.82
2023-06-27 19:10:50.849699,20.21
2023-06-27 19:10:51.349720,20.61
2023-06-27 19:10:51.850049,20.92
2023-06-27 19:10:52.349755,21.25
2023-06-27 19:10:52.849805,21.60
2023-06-27 19:10:53.349797,21.93
2023-06-27 19:10:53.850354,22.12
2023-06-27 19:10:54.350498,22.34
2023-06-27 19:10:55.852897,22.87
2023-06-27 19:10:59.356045,23.41
2023-06-27 19:10:59.856167,23.40
2023-06-27 19:11:00.856533,23.40
2023-06-27 19:11:01.356476,23.24
2023-06-27 19:11:02.356622,23.25
2023-06-27 19:11:02.856690,23.47
2023-06-27 19:11:05.056709,24.48
2023-06-27 19:11:07.656536,24.83
2023-06-27 19:11:08.156551,25.11
2023-06-27 19:11:09.257351,25.45
2023-06-27 19:11:09.757162,25.55
2023-06-27 19:11:10.257237,25.64
2023-06-27 19:11:11.256623,25.53
2023-06-27 19:11:11.756682,25.46
2023-06-27 19:11:12.256707,25.38
2023-06-27 19:11:13.256843,25.14
2023-06-27 19:11:16.262721,24.56
2023-06-27 19:11:16.762751,24.55
2023-06-27 19:11:17.262768,24.54
2023-06-27 19:11:17.762772,24.52
2023-06-27 19:11:18.262809,24.55
2023-06-27 19:11:18.762842,24.57
2023-06-27 19:11:20.163551,24.20
2023-06-27 19:11:21.163672,23.82
2023-06-27 19:11:21.663821,23.80
2023-06-27 19:11:25.869439,24.03
2023-06-27 19:11:26.369129,24.03
2023-06-27 19:11:30.330950,23.16
2023-06-27 19:11:30.831009,22.86
2023-06-27 19:11:31.331116,22.61
2023-06-27 19:11:31.830426,22.61
2023-06-27 19:11:32.330543,22.42
2023-06-27 19:11:32.830588,22.33
2023-06-27 19:11:33.330695,22.38
2023-06-27 19:11:33.830941,22.30
2023-06-27 19:11:34.331091,22.16
2023-06-27 19:11:34.830807,22.06
2023-06-27 19:11:35.331515,22.01
2023-06-27 19:11:35.830695,22.02
2023-06-27 19:11:36.331012,21.97
2023-06-27 19:11:38.131239,22.00
2023-06-27 19:11:38.631455,22.05
2023-06-27 19:11:41.533722,22.22
2023-06-27 19:11:42.933767,22.51
2023-06-27 19:11:45.337115,23.22
2023-06-27 19:11:45.837025,23.27
2023-06-27 19:11:46.837667,23.66
2023-06-27 19:11:47.337855,23.95
2023-06-27 19:11:53.537204,22.56
2023-06-27 19:11:54.037249,22.24
2023-06-27 19:11:54.537272,21.87
2023-06-27 19:11:55.538158,21.05
2023-06-27 19:11:56.038281,20.56
2023-06-27 19:11:57.838534,19.19
2023-06-27 19:11:58.337525,18.84
2023-06-27 19:11:59.337897,17.98
2023-06-27 19:11:59.837477,17.61
2023-06-27 19:12:00.337490,17.29
2023-06-27 19:12:00.837514,16.96
2023-06-27 19:12:01.337536,16.68
2023-06-27 19:12:01.837573,16.17
2023-06-27 19:12:02.337575,15.87
2023-06-27 19:12:02.837627,15.50
2023-06-27 19:12:03.337634,15.20
2023-06-27 19:12:03.837943,14.89
2023-06-27 19:12:04.337667,14.61
2023-06-27 19:12:04.837870,14.33
2023-06-27 19:12:05.338081,14.02
2023-06-27 19:12:05.838195,13.74
2023-06-27 19:12:06.338475,13.42
2023-06-27 19:12:06.838790,13.14
2023-06-27 19:12:07.337988,12.96
2023-06-27 19:12:07.838232,12.72
2023-06-27 19:12:08.338466,12.59
2023-06-27 19:12:08.838743,12.54
2023-06-27 19:12:09.338461,12.46
2023-06-27 19:12:09.837993,12.33
2023-06-27 19:12:10.337871,12.01
2023-06-27 19:12:10.837928,11.76
2023-06-27 19:12:11.337962,11.39
2023-06-27 19:12:11.837944,10.83
2023-06-27 19:12:12.337968,10.27
2023-06-27 19:12:12.837869,9.83
2023-06-27 19:12:13.337918,9.14
2023-06-27 19:12:13.838244,8.49
2023-06-27 19:12:14.337937,8.01
2023-06-27 19:12:14.837965,7.45
2023-06-27 19:12:15.338078,6.90
2023-06-27 19:12:15.838754,6.44
2023-06-27 19:12:16.339092,6.11
2023-06-27 19:12:16.838359,5.75
2023-06-27 19:12:17.338614,5.15
2023-06-27 19:12:17.839153,4.37
2023-06-27 19:12:18.339067,3.34
2023-06-27 19:12:18.839298,2.50
2023-06-27 19:12:19.338471,1.35
2023-06-27 19:12:19.838235,0.45
2023-06-27 19:12:20.338133,0.00
2023-06-27 19:12:20.838159,0.00
2023-06-27 19:12:21.338165,0.00
2023-06-27 19:12:21.838197,0.00
2023-06-27 19:12:22.338223,0.00
2023-06-27 19:12:22.838244,0.00
2023-06-27 19:12:23.338259,0.00
2023-06-27 19:12:23.838599,0.00
2023-06-27 19:12:24.338304,0.00
2023-06-27 19:12:24.838355,0.42
2023-06-27 19:12:25.339025,0.18
2023-06-27 19:12:25.838745,0.18
2023-06-27 19:12:26.340116,0.00
2023-06-27 19:12:26.840380,0.00
2023-06-27 19:12:27.339022,0.44
2023-06-27 19:12:27.838835,0.00
2023-06-27 19:12:28.339084,0.00
2023-06-27 19:12:28.839305,0.00
2023-06-27 19:12:29.338588,0.00
2023-06-27 19:12:29.838570,0.00
2023-06-27 19:12:30.338530,0.00
2023-06-27 19:12:30.838594,0.69
2023-06-27 19:12:31.338618,0.38
2023-06-27 19:12:31.838632,0.68
2023-06-27 19:12:32.338648,0.57
2023-06-27 19:12:32.838665,0.54
2023-06-27 19:12:33.338709,0.73
2023-06-27 19:12:33.839018,0.61
2023-06-27 19:12:34.338725,0.72
2023-06-27 19:12:34.838771,1.01
2023-06-27 19:12:35.339414,0.60
2023-06-27 19:12:35.839706,0.42
2023-06-27 19:12:36.338965,0.29
2023-06-27 19:12:36.839167,0.17
2023-06-27 19:12:37.338907,0.00
2023-06-27 19:12:37.839583,0.00
2023-06-27 19:12:38.339833,0.00
2023-06-27 19:12:38.840109,0.00
2023-06-27 19:12:39.339260,0.00
2023-06-27 19:12:39.838943,0.00
2023-06-27 19:12:40.339726,0.00
2023-06-27 19:12:40.839859,0.00
2023-06-27 19:12:41.339071,0.00
2023-06-27 19:12:41.839182,0.00
2023-06-27 19:12:42.339388,0.00
2023-06-27 19:12:42.839613,0.00
2023-06-27 19:12:43.339794,0.00
2023-06-27 19:12:43.840050,0.00
2023-06-27 19:12:44.339355,0.00
2023-06-27 19:12:44.839185,0.00
2023-06-27 19:12:45.339808,0.00
2023-06-27 19:12:45.840020,0.00
2023-06-27 19:12:46.340255,0.00
2023-06-27 19:12:46.839348,0.00
2023-06-27 19:12:47.339517,0.00
2023-06-27 19:12:47.839650,0.00
2023-06-27 19:12:48.339873,0.00
2023-06-27 19:12:48.840049,0.00
2023-06-27 19:12:49.339406,0.00
2023-06-27 19:12:49.839322,0.00
2023-06-27 19:12:50.339337,0.00
2023-06-27 19:12:50.839347,0.00
2023-06-27 19:12:51.339371,0.00
2023-06-27 19:12:51.839443,0.00
2023-06-27 19:12:52.339396,0.00
2023-06-27 19:12:52.839437,0.00
2023-06-27 19:12:53.339452,0.00
2023-06-27 19:12:53.839787,0.00
2023-06-27 19:12:54.339481,0.00
2023-06-27 19:12:54.839619,0.00
2023-06-27 19:12:55.340212,0.00
2023-06-27 19:12:55.840068,0.00
2023-06-27 19:12:56.339741,0.00
2023-06-27 19:12:56.839875,0.00
2023-06-27 19:12:57.340144,0.00
2023-06-27 19:12:57.840326,0.00
2023-06-27 19:12:58.340159,0.00
2023-06-27 19:12:58.840716,0.00
2023-06-27 19:12:59.339863,0.00
2023-06-27 19:12:59.839731,0.00
2023-06-27 19:13:00.339727,0.00
2023-06-27 19:13:00.839768,0.00
2023-06-27 19:13:01.339763,0.00
2023-06-27 19:13:01.839793,0.00
2023-06-27 19:13:02.339804,0.00
2023-06-27 19:13:02.839828,0.00
2023-06-27 19:13:03.339855,0.00
2023-06-27 19:13:03.840182,0.00
2023-06-27 19:13:04.339887,0.00
2023-06-27 19:13:04.840165,0.00
2023-06-27 19:13:05.340276,0.00
2023-06-27 19:13:05.840033,0.00
2023-06-27 19:13:06.340519,0.00
2023-06-27 19:13:06.840626,0.00
2023-06-27 19:13:07.340742,0.00
2023-06-27 19:13:07.840831,0.00
2023-06-27 19:13:08.340164,0.00
2023-06-27 19:13:08.841065,0.00
2023-06-27 19:13:09.340313,0.00
2023-06-27 19:13:09.840109,0.00
2023-06-27 19:13:10.340130,0.00
2023-06-27 19:13:10.840153,0.00
2023-06-27 19:13:11.340183,0.00
2023-06-27 19:13:11.840189,0.00
2023-06-27 19:13:12.340196,0.00
2023-06-27 19:13:12.840233,0.00
2023-06-27 19:13:13.340250,0.00
2023-06-27 19:13:13.840643,0.00
2023-06-27 19:13:14.340286,0.00
2023-06-27 19:13:14.840590,0.00
2023-06-27 19:13:15.341089,0.00
2023-06-27 19:13:15.840363,0.00
2023-06-27 19:13:16.340977,0.00
2023-06-27 19:13:16.840964,0.00
2023-06-27 19:13:17.341240,0.00
2023-06-27 19:13:17.841212,0.00
2023-06-27 19:13:18.341260,0.00
2023-06-27 19:13:18.841328,0.00
2023-06-27 19:13:19.340498,0.00
2023-06-27 19:13:19.840519,0.00
2023-06-27 19:13:20.341037,0.00
2023-06-27 19:13:20.840568,0.00
2023-06-27 19:13:21.340932,0.00
2023-06-27 19:13:21.841125,0.00
2023-06-27 19:13:22.341281,0.00
2023-06-27 19:13:22.841391,0.00
2023-06-27 19:13:23.341880,0.00
2023-06-27 19:13:23.841867,0.00
