x,y,z,offset_x,offset_y,offset_z,cal_x,cal_y,cal_z
-6.74999,-6.975000999999999,22.349999999999998,-1.72499,0.5249990000000002,21.375,-5.025,-7.499999999999999,0.9749999999999979
-6.74999,-6.975000999999999,22.349999999999998,-1.72499,0.5249990000000002,21.375,-5.025,-7.499999999999999,0.9749999999999979
-6.74999,-6.975000999999999,22.349999999999998,-1.72499,0.5249990000000002,21.375,-5.025,-7.499999999999999,0.9749999999999979
-6.74999,-6.975000999999999,22.349999999999998,-1.72499,0.5249990000000002,21.375,-5.025,-7.499999999999999,0.9749999999999979
-6.74999,-6.975000999999999,22.349999999999998,-1.72499,0.5249990000000002,21.375,-5.025,-7.499999999999999,0.9749999999999979
-6.899990000000001,-6.825001,24.0,-1.72499,0.5249990000000002,21.375,-5.175000000000001,-7.3500000000000005,2.625
-6.899990000000001,-6.825001,24.0,-1.72499,0.5249990000000002,21.375,-5.175000000000001,-7.3500000000000005,2.625
-6.899990000000001,-6.825001,24.0,-1.72499,0.5249990000000002,21.375,-5.175000000000001,-7.3500000000000005,2.625
-6.899990000000001,-6.825001,24.15,-1.72499,0.5249990000000002,21.375,-5.175000000000001,-7.3500000000000005,2.7749999999999986
-6.299990000000001,-7.425001,24.15,-1.72499,0.5249990000000002,21.375,-4.575000000000001,-7.95,2.7749999999999986
-6.299990000000001,-7.425001,24.15,-1.72499,0.5249990000000002,21.375,-4.575000000000001,-7.95,2.7749999999999986
-6.299990000000001,-7.425001,24.15,-1.72499,0.5249990000000002,21.375,-4.575000000000001,-7.95,2.7749999999999986
-6.299990000000001,-6.225000999999999,22.349999999999998,-1.72499,0.5249990000000002,21.375,-4.575000000000001,-6.749999999999999,0.9749999999999979
-7.799990000000001,-6.225000999999999,22.349999999999998,-1.72499,0.5249990000000002,21.375,-6.075000000000001,-6.749999999999999,0.9749999999999979
-7.799990000000001,-6.225000999999999,22.349999999999998,-1.72499,0.5249990000000002,21.375,-6.075000000000001,-6.749999999999999,0.9749999999999979
-7.799990000000001,-6.225000999999999,22.349999999999998,-1.72499,0.5249990000000002,21.375,-6.075000000000001,-6.749999999999999,0.9749999999999979
-8.39999,-6.375000999999999,24.3,-1.72499,0.5249990000000002,21.375,-6.675000000000001,-6.8999999999999995,2.9250000000000007
-8.39999,-6.375000999999999,24.3,-1.72499,0.5249990000000002,21.375,-6.675000000000001,-6.8999999999999995,2.9250000000000007
-8.39999,-6.375000999999999,24.3,-1.72499,0.5249990000000002,21.375,-6.675000000000001,-6.8999999999999995,2.9250000000000007
-8.39999,-6.375000999999999,24.3,-1.72499,0.5249990000000002,21.375,-6.675000000000001,-6.8999999999999995,2.9250000000000007
-9.299990000000001,-6.225000999999999,24.45,-1.72499,0.5249990000000002,21.375,-7.575000000000001,-6.749999999999999,3.0749999999999993
-9.299990000000001,-6.225000999999999,24.45,-1.72499,0.5249990000000002,21.375,-7.575000000000001,-6.749999999999999,3.0749999999999993
-9.299990000000001,-6.225000999999999,24.45,-1.72499,0.5249990000000002,21.375,-7.575000000000001,-6.749999999999999,3.0749999999999993
-9.299990000000001,-6.225000999999999,24.0,-1.72499,0.5249990000000002,21.375,-7.575000000000001,-6.749999999999999,2.625
-8.699990000000001,-3.5250009999999996,24.0,-1.72499,0.5249990000000002,21.375,-6.975000000000001,-4.05,2.625
-8.699990000000001,-3.5250009999999996,24.0,-1.72499,0.5249990000000002,21.375,-6.975000000000001,-4.05,2.625
-8.699990000000001,-3.5250009999999996,24.0,-1.72499,0.5249990000000002,21.375,-6.975000000000001,-4.05,2.625
-8.699990000000001,-3.5250009999999996,24.0,-1.72499,0.5249990000000002,21.375,-6.975000000000001,-4.05,2.625
-8.699990000000001,-3.5250009999999996,24.0,-1.72499,0.5249990000000002,21.375,-6.975000000000001,-4.05,2.625
-8.699990000000001,-3.5250009999999996,24.0,-1.72499,0.5249990000000002,21.375,-6.975000000000001,-4.05,2.625
-8.699990000000001,-3.5250009999999996,24.0,-1.72499,0.5249990000000002,21.375,-6.975000000000001,-4.05,2.625
-9.59999,-3.225000999999999,22.8,-1.72499,0.5249990000000002,21.375,-7.875,-3.749999999999999,1.4250000000000007
-9.59999,-3.225000999999999,22.8,-1.72499,0.5249990000000002,21.375,-7.875,-3.749999999999999,1.4250000000000007
-9.59999,-3.225000999999999,22.8,-1.72499,0.5249990000000002,21.375,-7.875,-3.749999999999999,1.4250000000000007
-9.59999,-3.225000999999999,22.8,-1.72499,0.5249990000000002,21.375,-7.875,-3.749999999999999,1.4250000000000007
-10.64999,-3.975000999999999,23.099999999999998,-1.72499,0.5249990000000002,21.375,-8.925,-4.499999999999999,1.7249999999999979
-10.64999,-3.975000999999999,23.099999999999998,-1.72499,0.5249990000000002,21.375,-8.925,-4.499999999999999,1.7249999999999979
-10.64999,-3.975000999999999,23.099999999999998,-1.72499,0.5249990000000002,21.375,-8.925,-4.499999999999999,1.7249999999999979
-10.64999,-3.975000999999999,24.15,-1.72499,0.5249990000000002,21.375,-8.925,-4.499999999999999,2.7749999999999986
-10.64999,-2.6250009999999993,24.15,-1.72499,0.5249990000000002,21.375,-8.925,-3.1499999999999995,2.7749999999999986
-10.64999,-2.6250009999999993,24.15,-1.72499,0.5249990000000002,21.375,-8.925,-3.1499999999999995,2.7749999999999986
-10.64999,-2.6250009999999993,24.15,-1.72499,0.5249990000000002,21.375,-8.925,-3.1499999999999995,2.7749999999999986
-10.64999,-2.6250009999999993,24.15,-1.72499,0.5249990000000002,21.375,-8.925,-3.1499999999999995,2.7749999999999986
-10.64999,-2.6250009999999993,24.15,-1.72499,0.5249990000000002,21.375,-8.925,-3.1499999999999995,2.7749999999999986
-10.64999,-2.6250009999999993,24.15,-1.72499,0.5249990000000002,21.375,-8.925,-3.1499999999999995,2.7749999999999986
-10.64999,-2.6250009999999993,24.15,-1.72499,0.5249990000000002,21.375,-8.925,-3.1499999999999995,2.7749999999999986
-11.099990000000002,-3.675001,23.099999999999998,-1.72499,0.5249990000000002,21.375,-9.375000000000002,-4.2,1.7249999999999979
-11.099990000000002,-3.675001,23.099999999999998,-1.72499,0.5249990000000002,21.375,-9.375000000000002,-4.2,1.7249999999999979
-11.099990000000002,-3.675001,23.099999999999998,-1.72499,0.5249990000000002,21.375,-9.375000000000002,-4.2,1.7249999999999979
-11.099990000000002,-3.675001,22.2,-1.72499,0.5249990000000002,21.375,-9.375000000000002,-4.2,0.8249999999999993
-9.449990000000001,-1.2750009999999996,22.2,-1.72499,0.5249990000000002,21.375,-7.725000000000001,-1.7999999999999998,0.8249999999999993
-9.449990000000001,-1.2750009999999996,22.2,-1.72499,0.5249990000000002,21.375,-7.725000000000001,-1.7999999999999998,0.8249999999999993
-9.449990000000001,-1.2750009999999996,22.2,-1.72499,0.5249990000000002,21.375,-7.725000000000001,-1.7999999999999998,0.8249999999999993
-9.449990000000001,-2.175001,22.05,-1.72499,0.5249990000000002,21.375,-7.725000000000001,-2.7,0.6750000000000007
-10.349990000000002,-2.175001,22.05,-1.72499,0.5249990000000002,21.375,-8.625000000000002,-2.7,0.6750000000000007
-10.349990000000002,-2.175001,22.05,-1.72499,0.5249990000000002,21.375,-8.625000000000002,-2.7,0.6750000000000007
-10.349990000000002,-2.175001,22.05,-1.72499,0.5249990000000002,21.375,-8.625000000000002,-2.7,0.6750000000000007
-10.349990000000002,-2.175001,22.05,-1.72499,0.5249990000000002,21.375,-8.625000000000002,-2.7,0.6750000000000007
-10.349990000000002,-2.175001,22.05,-1.72499,0.5249990000000002,21.375,-8.625000000000002,-2.7,0.6750000000000007
-10.349990000000002,-2.175001,22.05,-1.72499,0.5249990000000002,21.375,-8.625000000000002,-2.7,0.6750000000000007
-10.349990000000002,-2.175001,22.349999999999998,-1.72499,0.5249990000000002,21.375,-8.625000000000002,-2.7,0.9749999999999979
-9.299990000000001,1.1249989999999999,22.349999999999998,-1.72499,0.5249990000000002,21.375,-7.575000000000001,0.5999999999999996,0.9749999999999979
-9.299990000000001,1.1249989999999999,22.349999999999998,-1.72499,0.5249990000000002,21.375,-7.575000000000001,0.5999999999999996,0.9749999999999979
-9.299990000000001,1.1249989999999999,22.349999999999998,-1.72499,0.5249990000000002,21.375,-7.575000000000001,0.5999999999999996,0.9749999999999979
-9.299990000000001,0.9749990000000004,22.95,-1.72499,0.5249990000000002,21.375,-7.575000000000001,0.4500000000000002,1.5749999999999993
-10.49999,0.9749990000000004,22.95,-1.72499,0.5249990000000002,21.375,-8.775,0.4500000000000002,1.5749999999999993
-10.49999,0.9749990000000004,22.95,-1.72499,0.5249990000000002,21.375,-8.775,0.4500000000000002,1.5749999999999993
-10.49999,0.9749990000000004,22.95,-1.72499,0.5249990000000002,21.375,-8.775,0.4500000000000002,1.5749999999999993
-10.349990000000002,0.37499899999999986,22.05,-1.72499,0.5249990000000002,21.375,-8.625000000000002,-0.15000000000000036,0.6750000000000007
-10.349990000000002,0.37499899999999986,22.05,-1.72499,0.5249990000000002,21.375,-8.625000000000002,-0.15000000000000036,0.6750000000000007
-10.349990000000002,0.37499899999999986,22.05,-1.72499,0.5249990000000002,21.375,-8.625000000000002,-0.15000000000000036,0.6750000000000007
-10.349990000000002,0.37499899999999986,22.05,-1.72499,0.5249990000000002,21.375,-8.625000000000002,-0.15000000000000036,0.6750000000000007
-10.49999,1.7249990000000004,22.2,-1.72499,0.5249990000000002,21.375,-8.775,1.2000000000000002,0.8249999999999993
-10.49999,1.7249990000000004,22.2,-1.72499,0.5249990000000002,21.375,-8.775,1.2000000000000002,0.8249999999999993
-10.49999,1.7249990000000004,22.2,-1.72499,0.5249990000000002,21.375,-8.775,1.2000000000000002,0.8249999999999993
-10.49999,1.7249990000000004,22.95,-1.72499,0.5249990000000002,21.375,-8.775,1.2000000000000002,1.5749999999999993
-10.19999,2.024999,22.95,-1.72499,0.5249990000000002,21.375,-8.475,1.5,1.5749999999999993
-10.19999,2.024999,22.95,-1.72499,0.5249990000000002,21.375,-8.475,1.5,1.5749999999999993
-10.19999,2.024999,22.95,-1.72499,0.5249990000000002,21.375,-8.475,1.5,1.5749999999999993
-10.19999,2.6249990000000003,21.75,-1.72499,0.5249990000000002,21.375,-8.475,2.1,0.375
-11.69999,2.6249990000000003,21.75,-1.72499,0.5249990000000002,21.375,-9.975,2.1,0.375
-11.69999,2.6249990000000003,21.75,-1.72499,0.5249990000000002,21.375,-9.975,2.1,0.375
-11.69999,2.6249990000000003,21.75,-1.72499,0.5249990000000002,21.375,-9.975,2.1,0.375
-11.69999,2.6249990000000003,21.75,-1.72499,0.5249990000000002,21.375,-9.975,2.1,0.375
-11.69999,2.6249990000000003,21.75,-1.72499,0.5249990000000002,21.375,-9.975,2.1,0.375
-11.69999,2.6249990000000003,21.75,-1.72499,0.5249990000000002,21.375,-9.975,2.1,0.375
-11.69999,2.6249990000000003,22.65,-1.72499,0.5249990000000002,21.375,-9.975,2.1,1.2749999999999986
-10.799990000000001,4.274999,22.65,-1.72499,0.5249990000000002,21.375,-9.075000000000001,3.75,1.2749999999999986
-10.799990000000001,4.274999,22.65,-1.72499,0.5249990000000002,21.375,-9.075000000000001,3.75,1.2749999999999986
-10.799990000000001,4.274999,22.65,-1.72499,0.5249990000000002,21.375,-9.075000000000001,3.75,1.2749999999999986
-10.799990000000001,2.6249990000000003,23.4,-1.72499,0.5249990000000002,21.375,-9.075000000000001,2.1,2.0249999999999986
-10.349990000000002,2.6249990000000003,23.4,-1.72499,0.5249990000000002,21.375,-8.625000000000002,2.1,2.0249999999999986
-10.349990000000002,2.6249990000000003,23.4,-1.72499,0.5249990000000002,21.375,-8.625000000000002,2.1,2.0249999999999986
-10.349990000000002,2.6249990000000003,23.4,-1.72499,0.5249990000000002,21.375,-8.625000000000002,2.1,2.0249999999999986
-11.549990000000001,5.474999,21.9,-1.72499,0.5249990000000002,21.375,-9.825000000000001,4.95,0.5249999999999986
-11.549990000000001,5.474999,21.9,-1.72499,0.5249990000000002,21.375,-9.825000000000001,4.95,0.5249999999999986
-11.549990000000001,5.474999,21.9,-1.72499,0.5249990000000002,21.375,-9.825000000000001,4.95,0.5249999999999986
-11.549990000000001,5.474999,21.9,-1.72499,0.5249990000000002,21.375,-9.825000000000001,4.95,0.5249999999999986
-11.549990000000001,5.474999,21.9,-1.72499,0.5249990000000002,21.375,-9.825000000000001,4.95,0.5249999999999986
-11.549990000000001,5.474999,21.9,-1.72499,0.5249990000000002,21.375,-9.825000000000001,4.95,0.5249999999999986
-11.549990000000001,5.474999,21.9,-1.72499,0.5249990000000002,21.375,-9.825000000000001,4.95,0.5249999999999986
-11.549990000000001,5.474999,22.8,-1.72499,0.5249990000000002,21.375,-9.825000000000001,4.95,1.4250000000000007
-9.89999,5.624999,22.8,-1.72499,0.5249990000000002,21.375,-8.175,5.1,1.4250000000000007
-9.89999,5.624999,22.8,-1.72499,0.5249990000000002,21.375,-8.175,5.1,1.4250000000000007
-9.89999,5.624999,22.8,-1.72499,0.5249990000000002,21.375,-8.175,5.1,1.4250000000000007
-9.89999,5.624999,22.05,-1.72499,0.5249990000000002,21.375,-8.175,5.1,0.6750000000000007
-9.59999,5.624999,22.05,-1.72499,0.5249990000000002,21.375,-7.875,5.1,0.6750000000000007
-9.59999,5.624999,22.05,-1.72499,0.5249990000000002,21.375,-7.875,5.1,0.6750000000000007
-9.59999,5.624999,22.05,-1.72499,0.5249990000000002,21.375,-7.875,5.1,0.6750000000000007
-9.74999,5.774999,20.849999999999998,-1.72499,0.5249990000000002,21.375,-8.025,5.25,-0.5250000000000021
-9.74999,5.774999,20.849999999999998,-1.72499,0.5249990000000002,21.375,-8.025,5.25,-0.5250000000000021
-9.74999,5.774999,20.849999999999998,-1.72499,0.5249990000000002,21.375,-8.025,5.25,-0.5250000000000021
-9.74999,5.774999,20.849999999999998,-1.72499,0.5249990000000002,21.375,-8.025,5.25,-0.5250000000000021
-9.74999,5.774999,20.849999999999998,-1.72499,0.5249990000000002,21.375,-8.025,5.25,-0.5250000000000021
-9.74999,5.774999,20.849999999999998,-1.72499,0.5249990000000002,21.375,-8.025,5.25,-0.5250000000000021
-9.74999,5.774999,20.849999999999998,-1.72499,0.5249990000000002,21.375,-8.025,5.25,-0.5250000000000021
-9.74999,5.774999,21.15,-1.72499,0.5249990000000002,21.375,-8.025,5.25,-0.22500000000000142
-9.449990000000001,5.774999,21.15,-1.72499,0.5249990000000002,21.375,-7.725000000000001,5.25,-0.22500000000000142
-9.449990000000001,5.774999,21.15,-1.72499,0.5249990000000002,21.375,-7.725000000000001,5.25,-0.22500000000000142
-9.449990000000001,5.774999,21.15,-1.72499,0.5249990000000002,21.375,-7.725000000000001,5.25,-0.22500000000000142
-10.349990000000002,5.174999,19.95,-1.72499,0.5249990000000002,21.375,-8.625000000000002,4.6499999999999995,-1.4250000000000007
-10.349990000000002,5.174999,19.95,-1.72499,0.5249990000000002,21.375,-8.625000000000002,4.6499999999999995,-1.4250000000000007
-10.349990000000002,5.174999,19.95,-1.72499,0.5249990000000002,21.375,-8.625000000000002,4.6499999999999995,-1.4250000000000007
-10.349990000000002,5.174999,23.849999999999998,-1.72499,0.5249990000000002,21.375,-8.625000000000002,4.6499999999999995,2.474999999999998
-8.84999,6.224999,23.849999999999998,-1.72499,0.5249990000000002,21.375,-7.125,5.7,2.474999999999998
-8.84999,6.224999,23.849999999999998,-1.72499,0.5249990000000002,21.375,-7.125,5.7,2.474999999999998
-8.84999,6.224999,23.849999999999998,-1.72499,0.5249990000000002,21.375,-7.125,5.7,2.474999999999998
-8.84999,6.224999,23.849999999999998,-1.72499,0.5249990000000002,21.375,-7.125,5.7,2.474999999999998
-8.84999,6.224999,23.849999999999998,-1.72499,0.5249990000000002,21.375,-7.125,5.7,2.474999999999998
-8.84999,6.224999,23.849999999999998,-1.72499,0.5249990000000002,21.375,-7.125,5.7,2.474999999999998
-8.84999,6.224999,23.849999999999998,-1.72499,0.5249990000000002,21.375,-7.125,5.7,2.474999999999998
-8.99999,5.774999,22.2,-1.72499,0.5249990000000002,21.375,-7.275,5.25,0.8249999999999993
-8.99999,5.774999,22.2,-1.72499,0.5249990000000002,21.375,-7.275,5.25,0.8249999999999993
-8.99999,5.774999,22.2,-1.72499,0.5249990000000002,21.375,-7.275,5.25,0.8249999999999993
-8.99999,5.774999,22.2,-1.72499,0.5249990000000002,21.375,-7.275,5.25,0.8249999999999993
-8.84999,7.724999,22.05,-1.72499,0.5249990000000002,21.375,-7.125,7.2,0.6750000000000007
-8.84999,7.724999,22.05,-1.72499,0.5249990000000002,21.375,-7.125,7.2,0.6750000000000007
-8.84999,7.724999,22.05,-1.72499,0.5249990000000002,21.375,-7.125,7.2,0.6750000000000007
-8.84999,7.724999,22.8,-1.72499,0.5249990000000002,21.375,-7.125,7.2,1.4250000000000007
-8.84999,6.974999,22.8,-1.72499,0.5249990000000002,21.375,-7.125,6.45,1.4250000000000007
-8.84999,6.974999,22.8,-1.72499,0.5249990000000002,21.375,-7.125,6.45,1.4250000000000007
-8.84999,6.974999,22.8,-1.72499,0.5249990000000002,21.375,-7.125,6.45,1.4250000000000007
-8.84999,8.924999,23.7,-1.72499,0.5249990000000002,21.375,-7.125,8.399999999999999,2.3249999999999993
-9.449990000000001,8.924999,23.7,-1.72499,0.5249990000000002,21.375,-7.725000000000001,8.399999999999999,2.3249999999999993
-9.449990000000001,8.924999,23.7,-1.72499,0.5249990000000002,21.375,-7.725000000000001,8.399999999999999,2.3249999999999993
-9.449990000000001,8.924999,23.7,-1.72499,0.5249990000000002,21.375,-7.725000000000001,8.399999999999999,2.3249999999999993
-8.84999,8.024999,22.8,-1.72499,0.5249990000000002,21.375,-7.125,7.499999999999999,1.4250000000000007
-8.84999,8.024999,22.8,-1.72499,0.5249990000000002,21.375,-7.125,7.499999999999999,1.4250000000000007
-8.84999,8.024999,22.8,-1.72499,0.5249990000000002,21.375,-7.125,7.499999999999999,1.4250000000000007
-8.84999,8.024999,22.95,-1.72499,0.5249990000000002,21.375,-7.125,7.499999999999999,1.5749999999999993
-7.1999900000000014,8.624998999999999,22.95,-1.72499,0.5249990000000002,21.375,-5.475000000000001,8.099999999999998,1.5749999999999993
-7.1999900000000014,8.624998999999999,22.95,-1.72499,0.5249990000000002,21.375,-5.475000000000001,8.099999999999998,1.5749999999999993
-7.1999900000000014,8.624998999999999,22.95,-1.72499,0.5249990000000002,21.375,-5.475000000000001,8.099999999999998,1.5749999999999993
-7.1999900000000014,9.674999,22.65,-1.72499,0.5249990000000002,21.375,-5.475000000000001,9.149999999999999,1.2749999999999986
-6.899990000000001,9.674999,22.65,-1.72499,0.5249990000000002,21.375,-5.175000000000001,9.149999999999999,1.2749999999999986
-6.899990000000001,9.674999,22.65,-1.72499,0.5249990000000002,21.375,-5.175000000000001,9.149999999999999,1.2749999999999986
-6.899990000000001,9.674999,22.65,-1.72499,0.5249990000000002,21.375,-5.175000000000001,9.149999999999999,1.2749999999999986
-6.899990000000001,10.424999,24.0,-1.72499,0.5249990000000002,21.375,-5.175000000000001,9.899999999999999,2.625
-5.399990000000001,10.424999,24.0,-1.72499,0.5249990000000002,21.375,-3.6750000000000007,9.899999999999999,2.625
-5.399990000000001,10.424999,24.0,-1.72499,0.5249990000000002,21.375,-3.6750000000000007,9.899999999999999,2.625
-5.399990000000001,10.424999,24.0,-1.72499,0.5249990000000002,21.375,-3.6750000000000007,9.899999999999999,2.625
-5.09999,10.424999,23.7,-1.72499,0.5249990000000002,21.375,-3.375,9.899999999999999,2.3249999999999993
-5.09999,10.424999,23.7,-1.72499,0.5249990000000002,21.375,-3.375,9.899999999999999,2.3249999999999993
-5.09999,10.424999,23.7,-1.72499,0.5249990000000002,21.375,-3.375,9.899999999999999,2.3249999999999993
-5.09999,10.424999,23.25,-1.72499,0.5249990000000002,21.375,-3.375,9.899999999999999,1.875
-4.34999,10.424999,23.25,-1.72499,0.5249990000000002,21.375,-2.625,9.899999999999999,1.875
-4.34999,10.424999,23.25,-1.72499,0.5249990000000002,21.375,-2.625,9.899999999999999,1.875
-4.34999,10.424999,23.25,-1.72499,0.5249990000000002,21.375,-2.625,9.899999999999999,1.875
-4.34999,10.424999,23.25,-1.72499,0.5249990000000002,21.375,-2.625,9.899999999999999,1.875
-4.34999,10.424999,23.25,-1.72499,0.5249990000000002,21.375,-2.625,9.899999999999999,1.875
-4.34999,10.424999,23.25,-1.72499,0.5249990000000002,21.375,-2.625,9.899999999999999,1.875
-4.34999,10.424999,23.25,-1.72499,0.5249990000000002,21.375,-2.625,9.899999999999999,1.875
-2.849990000000002,10.124998999999999,21.45,-1.72499,0.5249990000000002,21.375,-1.1250000000000018,9.599999999999998,0.07499999999999929
-2.849990000000002,10.124998999999999,21.45,-1.72499,0.5249990000000002,21.375,-1.1250000000000018,9.599999999999998,0.07499999999999929
-2.849990000000002,10.124998999999999,21.45,-1.72499,0.5249990000000002,21.375,-1.1250000000000018,9.599999999999998,0.07499999999999929
-2.849990000000002,10.124998999999999,22.05,-1.72499,0.5249990000000002,21.375,-1.1250000000000018,9.599999999999998,0.6750000000000007
-2.6999900000000014,9.524999,22.05,-1.72499,0.5249990000000002,21.375,-0.9750000000000014,9.0,0.6750000000000007
-2.6999900000000014,9.524999,22.05,-1.72499,0.5249990000000002,21.375,-0.9750000000000014,9.0,0.6750000000000007
-2.6999900000000014,9.524999,22.05,-1.72499,0.5249990000000002,21.375,-0.9750000000000014,9.0,0.6750000000000007
-2.6999900000000014,9.524999,21.9,-1.72499,0.5249990000000002,21.375,-0.9750000000000014,9.0,0.5249999999999986
-0.7499900000000004,9.674999,21.9,-1.72499,0.5249990000000002,21.375,0.9749999999999996,9.149999999999999,0.5249999999999986
-0.7499900000000004,9.674999,21.9,-1.72499,0.5249990000000002,21.375,0.9749999999999996,9.149999999999999,0.5249999999999986
-0.7499900000000004,9.674999,21.9,-1.72499,0.5249990000000002,21.375,0.9749999999999996,9.149999999999999,0.5249999999999986
-0.7499900000000004,9.674999,21.9,-1.72499,0.5249990000000002,21.375,0.9749999999999996,9.149999999999999,0.5249999999999986
-0.7499900000000004,9.674999,21.9,-1.72499,0.5249990000000002,21.375,0.9749999999999996,9.149999999999999,0.5249999999999986
-0.7499900000000004,9.674999,21.9,-1.72499,0.5249990000000002,21.375,0.9749999999999996,9.149999999999999,0.5249999999999986
