x,y,z,offset_x,offset_y,offset_z,cal_x,cal_y,cal_z
-4.35,18.45,40.05,-5.1,18.674999999999997,40.65,0.75,-0.22499999999999787,-0.6000000000000014
-4.35,18.45,40.05,-5.1,18.674999999999997,40.65,0.75,-0.22499999999999787,-0.6000000000000014
-4.35,18.45,40.05,-5.1,18.674999999999997,40.65,0.75,-0.22499999999999787,-0.6000000000000014
-4.35,18.0,39.6,-5.1,18.674999999999997,40.65,0.75,-0.6749999999999972,-1.0499999999999972
-4.6499999999999995,18.0,39.6,-5.1,18.674999999999997,40.65,0.4500000000000002,-0.6749999999999972,-1.0499999999999972
-4.6499999999999995,18.0,39.6,-5.1,18.674999999999997,40.65,0.4500000000000002,-0.6749999999999972,-1.0499999999999972
-4.6499999999999995,18.0,39.6,-5.1,18.674999999999997,40.65,0.4500000000000002,-0.6749999999999972,-1.0499999999999972
-4.6499999999999995,18.0,39.6,-5.1,18.674999999999997,40.65,0.4500000000000002,-0.6749999999999972,-1.0499999999999972
-4.6499999999999995,17.7,40.5,-5.1,18.674999999999997,40.65,0.4500000000000002,-0.9749999999999979,-0.14999999999999858
-5.55,17.7,40.5,-5.1,18.674999999999997,40.65,-0.4500000000000002,-0.9749999999999979,-0.14999999999999858
-5.55,17.7,40.5,-5.1,18.674999999999997,40.65,-0.4500000000000002,-0.9749999999999979,-0.14999999999999858
-5.55,17.7,40.5,-5.1,18.674999999999997,40.65,-0.4500000000000002,-0.9749999999999979,-0.14999999999999858
-5.55,17.7,40.5,-5.1,18.674999999999997,40.65,-0.4500000000000002,-0.9749999999999979,-0.14999999999999858
-5.55,18.15,40.5,-5.1,18.674999999999997,40.65,-0.4500000000000002,-0.5249999999999986,-0.14999999999999858
-6.1499999999999995,18.15,40.5,-5.1,18.674999999999997,40.65,-1.0499999999999998,-0.5249999999999986,-0.14999999999999858
-6.1499999999999995,18.15,40.5,-5.1,18.674999999999997,40.65,-1.0499999999999998,-0.5249999999999986,-0.14999999999999858
-6.1499999999999995,18.15,40.5,-5.1,18.674999999999997,40.65,-1.0499999999999998,-0.5249999999999986,-0.14999999999999858
-6.1499999999999995,18.15,40.5,-5.1,18.674999999999997,40.65,-1.0499999999999998,-0.5249999999999986,-0.14999999999999858
-6.1499999999999995,19.5,40.199999999999996,-5.1,18.674999999999997,40.65,-1.0499999999999998,0.8250000000000028,-0.45000000000000284
-6.749999999999999,19.5,40.199999999999996,-5.1,18.674999999999997,40.65,-1.6499999999999995,0.8250000000000028,-0.45000000000000284
-6.749999999999999,19.5,40.199999999999996,-5.1,18.674999999999997,40.65,-1.6499999999999995,0.8250000000000028,-0.45000000000000284
-6.749999999999999,19.5,40.199999999999996,-5.1,18.674999999999997,40.65,-1.6499999999999995,0.8250000000000028,-0.45000000000000284
-6.749999999999999,19.5,40.199999999999996,-5.1,18.674999999999997,40.65,-1.6499999999999995,0.8250000000000028,-0.45000000000000284
-6.749999999999999,18.75,40.199999999999996,-5.1,18.674999999999997,40.65,-1.6499999999999995,0.07500000000000284,-0.45000000000000284
-5.699999999999999,18.75,40.199999999999996,-5.1,18.674999999999997,40.65,-0.5999999999999996,0.07500000000000284,-0.45000000000000284
-5.699999999999999,18.75,40.199999999999996,-5.1,18.674999999999997,40.65,-0.5999999999999996,0.07500000000000284,-0.45000000000000284
-5.699999999999999,18.75,40.199999999999996,-5.1,18.674999999999997,40.65,-0.5999999999999996,0.07500000000000284,-0.45000000000000284
