compassHeading,filteredHeading,fMax,fMin,fMean,fStd,cMax,cMin,cMean,cStd
73.6082132158507,73.6082132158507,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
70.64607359436745,73.31199925370238,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
71.55129213285032,73.13592854161718,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
71.55129213285032,72.9774649007405,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
70.47821883007465,72.72754029367391,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
69.25460124834368,72.3802463891409,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
67.7385253886772,71.91607428909452,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
69.45173657361319,71.6696405175464,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
69.45173657361319,71.44785012315309,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
72.62842047790814,71.56590715862859,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
75.28575359416635,71.93789180218236,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
66.86820267283231,71.43092288924737,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
68.91122597067948,71.17895319739058,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
68.87437453881316,70.94849533153284,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
72.25749573817198,71.07939537219676,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
69.83647503571582,70.95510333854867,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
68.05615598870891,70.6652086035647,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
71.84264923884786,70.78295266709301,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
63.0940366935444,70.01406106973816,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
70.31599677544703,70.04425464030905,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
71.02496893973249,70.1423260702514,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
67.80025484892923,69.90811894811918,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
65.23082845051306,69.44038989835857,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
65.23082845051306,69.01943375357402,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
67.94233906836772,68.9117242850534,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
72.08049750771929,69.22860160731999,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
72.08049750771929,69.51379119735992,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
70.69489315221175,69.63190139284511,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
68.49423579805355,69.51813483336596,276.7977530478309,68.4426191845263,148.5714833208723,76.03442525514794,285.4256191093825,63.0940366935444,157.40581113965402,79.94056380521612
