compassHeading,filteredHeading,fMax,fMin,fMean,fStd,cMax,cMin,cMean,cStd
73.28489976477026,73.28489976477026,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
67.42939343862741,70.94269723431312,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
64.46640516820372,68.35218040786935,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
73.2565603226769,70.31393237379237,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
66.47932023779853,68.78008751939484,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
76.24748403138037,71.76704612418905,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
63.67069171382824,68.52850436004472,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
68.79082615822706,68.63343307931765,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
70.16511371978977,69.2461053355065,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
70.16511371978977,69.6137086892198,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
70.8465034237572,70.10682658303477,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
69.29781607710184,69.7832223806616,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
69.29781607710184,69.5890598592377,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
69.33061907182929,69.48568354427434,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
55.19208668098749,63.76824479895959,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
72.62224292506059,67.30984404939998,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
70.42017808007321,68.55397766166928,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
71.42639723266251,69.70294549006657,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
66.93864641565406,68.59722586030156,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
65.24389356511274,67.25589294222604,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
63.3407005130569,65.68981597055839,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
63.3407005130569,64.7501697875578,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
70.1555543566405,66.91232361519087,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
62.38235393483184,65.10033574304725,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
62.38235393483184,64.01314301976109,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
55.97305500392428,60.797107813426365,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
64.31369911255389,62.203744333077374,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
64.31369911255389,63.04772624486798,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
73.4913777286083,67.22518683836411,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
67.88875891241851,67.49061566798588,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
69.94952013475755,68.47417745469454,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
63.61820213486659,66.53178732676335,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
60.824138625980346,64.24872784645015,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
60.824138625980346,62.878892158262225,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
70.33022107483993,65.8594237248933,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
70.44049828967434,67.69185355080572,289.4837034276203,60.797107813426365,172.35120881144908,78.93235064896976,292.2176402434935,55.19208668098749,173.7755176849908,79.16361351330809
