x,y,z,offset_x,offset_y,offset_z,cal_x,cal_y,cal_z
0.9000000000000004,-18.6,41.4,0.15000000000000036,-18.15,41.325,0.75,-0.45000000000000284,0.07499999999999574
0.9000000000000004,-18.6,41.4,0.15000000000000036,-18.15,41.325,0.75,-0.45000000000000284,0.07499999999999574
0.9000000000000004,-18.6,41.4,0.15000000000000036,-18.15,41.325,0.75,-0.45000000000000284,0.07499999999999574
0.9000000000000004,-19.35,41.699999999999996,0.15000000000000036,-18.15,41.325,0.75,-1.2000000000000028,0.3749999999999929
0.45000000000000107,-19.35,41.699999999999996,0.15000000000000036,-18.15,41.325,0.3000000000000007,-1.2000000000000028,0.3749999999999929
0.45000000000000107,-19.35,41.699999999999996,0.15000000000000036,-18.15,41.325,0.3000000000000007,-1.2000000000000028,0.3749999999999929
0.45000000000000107,-19.35,41.699999999999996,0.15000000000000036,-18.15,41.325,0.3000000000000007,-1.2000000000000028,0.3749999999999929
0.45000000000000107,-19.35,41.699999999999996,0.15000000000000036,-18.15,41.325,0.3000000000000007,-1.2000000000000028,0.3749999999999929
0.45000000000000107,-18.15,41.4,0.15000000000000036,-18.15,41.325,0.3000000000000007,0.0,0.07499999999999574
-0.29999999999999893,-18.15,41.4,0.15000000000000036,-18.15,41.325,-0.4499999999999993,0.0,0.07499999999999574
-0.29999999999999893,-18.15,41.4,0.15000000000000036,-18.15,41.325,-0.4499999999999993,0.0,0.07499999999999574
-0.29999999999999893,-18.15,41.4,0.15000000000000036,-18.15,41.325,-0.4499999999999993,0.0,0.07499999999999574
-0.29999999999999893,-18.15,41.4,0.15000000000000036,-18.15,41.325,-0.4499999999999993,0.0,0.07499999999999574
-0.4499999999999993,-18.449999999999996,42.15,0.15000000000000036,-18.15,41.325,-0.5999999999999996,-0.29999999999999716,0.8249999999999957
-0.4499999999999993,-18.449999999999996,42.15,0.15000000000000036,-18.15,41.325,-0.5999999999999996,-0.29999999999999716,0.8249999999999957
-0.4499999999999993,-18.449999999999996,42.15,0.15000000000000036,-18.15,41.325,-0.5999999999999996,-0.29999999999999716,0.8249999999999957
-0.4499999999999993,-18.449999999999996,42.15,0.15000000000000036,-18.15,41.325,-0.5999999999999996,-0.29999999999999716,0.8249999999999957
-0.4499999999999993,-18.449999999999996,42.15,0.15000000000000036,-18.15,41.325,-0.5999999999999996,-0.29999999999999716,0.8249999999999957
-0.4499999999999993,-18.15,40.65,0.15000000000000036,-18.15,41.325,-0.5999999999999996,0.0,-0.6750000000000043
-0.29999999999999893,-18.15,40.65,0.15000000000000036,-18.15,41.325,-0.4499999999999993,0.0,-0.6750000000000043
-0.29999999999999893,-18.15,40.65,0.15000000000000036,-18.15,41.325,-0.4499999999999993,0.0,-0.6750000000000043
-0.29999999999999893,-18.15,40.65,0.15000000000000036,-18.15,41.325,-0.4499999999999993,0.0,-0.6750000000000043
-0.29999999999999893,-18.15,40.65,0.15000000000000036,-18.15,41.325,-0.4499999999999993,0.0,-0.6750000000000043
-0.29999999999999893,-18.0,42.6,0.15000000000000036,-18.15,41.325,-0.4499999999999993,0.14999999999999858,1.2749999999999986
-0.75,-18.0,42.6,0.15000000000000036,-18.15,41.325,-0.9000000000000004,0.14999999999999858,1.2749999999999986
-0.75,-18.0,42.6,0.15000000000000036,-18.15,41.325,-0.9000000000000004,0.14999999999999858,1.2749999999999986
-0.75,-18.0,42.6,0.15000000000000036,-18.15,41.325,-0.9000000000000004,0.14999999999999858,1.2749999999999986
-0.75,-18.0,42.6,0.15000000000000036,-18.15,41.325,-0.9000000000000004,0.14999999999999858,1.2749999999999986
-0.75,-18.15,39.9,0.15000000000000036,-18.15,41.325,-0.9000000000000004,0.0,-1.4250000000000043
1.200000000000001,-18.15,39.9,0.15000000000000036,-18.15,41.325,1.0500000000000007,0.0,-1.4250000000000043
1.200000000000001,-18.15,39.9,0.15000000000000036,-18.15,41.325,1.0500000000000007,0.0,-1.4250000000000043
1.200000000000001,-18.15,39.9,0.15000000000000036,-18.15,41.325,1.0500000000000007,0.0,-1.4250000000000043
1.200000000000001,-18.15,39.9,0.15000000000000036,-18.15,41.325,1.0500000000000007,0.0,-1.4250000000000043
1.200000000000001,-17.699999999999996,41.85,0.15000000000000036,-18.15,41.325,1.0500000000000007,0.45000000000000284,0.5249999999999986
0.5999999999999996,-17.699999999999996,41.85,0.15000000000000036,-18.15,41.325,0.4499999999999993,0.45000000000000284,0.5249999999999986
0.5999999999999996,-17.699999999999996,41.85,0.15000000000000036,-18.15,41.325,0.4499999999999993,0.45000000000000284,0.5249999999999986
0.5999999999999996,-17.699999999999996,41.85,0.15000000000000036,-18.15,41.325,0.4499999999999993,0.45000000000000284,0.5249999999999986
0.5999999999999996,-17.699999999999996,41.85,0.15000000000000036,-18.15,41.325,0.4499999999999993,0.45000000000000284,0.5249999999999986
0.5999999999999996,-18.15,42.0,0.15000000000000036,-18.15,41.325,0.4499999999999993,0.0,0.6749999999999972
1.200000000000001,-18.15,42.0,0.15000000000000036,-18.15,41.325,1.0500000000000007,0.0,0.6749999999999972
1.200000000000001,-18.15,42.0,0.15000000000000036,-18.15,41.325,1.0500000000000007,0.0,0.6749999999999972
1.200000000000001,-18.15,42.0,0.15000000000000036,-18.15,41.325,1.0500000000000007,0.0,0.6749999999999972
1.200000000000001,-18.15,42.0,0.15000000000000036,-18.15,41.325,1.0500000000000007,0.0,0.6749999999999972
1.200000000000001,-18.9,42.449999999999996,0.15000000000000036,-18.15,41.325,1.0500000000000007,-0.75,1.124999999999993
