time,x,y,z,v_x,v_y,p_x,p_y
42.443726,0.26815058593749996,-5.2073886108398435,-8.686163623046875,0.0,0.0,0.0,0.0
42.641387,0.36631285400390623,-5.195417602539062,-8.719682446289061,0.5148927199707067,-5.003742106689449,0.455107359985357,-2.304210053344721
42.837526,0.36152445068359373,-5.147533569335937,-8.702923034667968,1.074950372314452,-9.979078692626953,1.4461679061279316,-9.599481453002927
43.034235,0.277727392578125,-5.164292980957031,-8.695740429687499,1.591285293945317,-14.93828296777343,2.9759947392578217,-21.86145328320311
43.230246,0.28012159423828126,-5.231330627441406,-8.70771143798828,2.0662207873535188,-19.940083771972652,5.000758779907239,-39.104625653076155
43.426595,0.34237083740234375,-5.233724829101562,-8.755595471191405,2.573816003173829,-24.97626250024414,7.51712617517091,-61.36644978918456
43.62273,0.32561142578124996,-5.221753820800781,-8.717288244628906,3.103942134765624,-30.007866825195315,10.552140244140634,-88.66237945190429
43.818872,0.3064578125,-5.209782812499999,-8.645462194824217,3.616118753906251,-35.0274931418457,14.108312688476573,-120.98391743542479
44.014902,0.35673604736328124,-5.295974072265625,-8.607154968261717,4.143745683837892,-40.08434158422852,18.184274907348644,-158.3438047984619
44.210835,0.32561142578124996,-5.3007624755859375,-8.789114294433594,4.680852420410162,-45.186776858154296,22.792506959472675,-200.7834310196533
44.406854,0.39264907226562495,-5.255272644042968,-8.710105639648438,5.236001669433599,-50.26877541796875,27.946953004394555,-248.31518815771483
44.602871,0.3064578125,-5.087678527832031,-8.633491186523438,5.781572111816409,-55.24423400390625,33.65175689501956,-300.87567586865237
44.79915,0.26815058593749996,-5.183446594238281,-8.657433203124999,6.265155311035156,-60.18351756494141,39.87139960644534,-358.3932726530762
44.996786,0.3327940307617187,-5.240907434082031,-8.729259252929687,6.763263619384768,-65.19805857910157,46.5832450716553,-420.88642472509775
45.193009,0.39743747558593745,-5.212177014160156,-8.724470849609375,7.3246023725586,-70.22837780322266,53.82340106762699,-488.40341991625985
45.389248,0.354341845703125,-5.149927770996094,-8.633491186523438,7.896731033203129,-75.21319119580079,61.63030677050785,-560.9279654157716
45.585509,0.36152445068359373,-5.224148022460938,-8.80347950439453,8.450925181396489,-80.2039680925293,70.00039587780765,-638.4402840599366
45.781726,0.3806780639648437,-5.1882349975585935,-8.75320126953125,9.018243438720704,-85.21394260253905,78.93119718786625,-720.9530224074707
45.978216,0.29927520751953124,-5.154716174316406,-8.559270935058594,9.554710074462896,-90.18892818847655,88.41416394445804,-808.4579678029785
46.174742,0.26336218261718747,-5.269637854003906,-8.645462194824217,10.032554769531254,-95.20457920263672,98.40432236645512,-900.9581954985351
46.370887,0.33039982910156246,-5.353434912109375,-8.750807067871094,10.52558077539063,-100.31997058569337,108.87953513891605,-998.5243253927002
46.56699,0.3687070556640625,-5.219359619140625,-8.67658681640625,11.071237217773437,-105.41026485131837,119.87404713549807,-1101.1933401112062
46.764094,0.3806780639648437,-5.123591552734375,-8.702923034667968,11.643033777587894,-110.38463643725586,131.42828663317874,-1208.8936867554933
46.96094,0.3016694091796875,-5.204994409179688,-8.702923034667968,12.18105351416016,-115.35208341821289,143.53717627905277,-1321.5652006832277
47.157178,0.35194764404296874,-5.238513232421875,-8.681375219726561,12.70410004077149,-120.37759923901368,156.1759910565186,-1439.233804011841
47.353371,0.33039982910156246,-5.149927770996094,-8.686163623046875,13.241466777343756,-125.37562674072265,169.34496746557622,-1561.914224001709
47.549413,0.316034619140625,-5.2073886108398435,-8.695740429687499,13.760726001464848,-130.3582429316406,183.04210585498052,-1689.5851168378906
47.745461,0.3280056274414062,-5.190629199218749,-8.683769421386717,14.27879412475586,-135.36120383666992,197.25791391809085,-1822.248792222046
47.941714,0.30406361083984373,-5.116408947753906,-8.616731774902343,14.791081743896484,-140.31846991015624,211.98910485241703,-1959.892376095459
48.138305,0.32561142578124996,-5.190629199218749,-8.700528833007812,15.302510262207036,-145.27539798364256,227.2324918554688,-2102.4927190423587
48.334338,0.30885201416015623,-5.252878442382812,-8.702923034667968,15.81577498217774,-150.30111880444335,242.98766747766118,-2250.084944436401
