time,x,y,z,v_x,v_y,p_x,p_y
19.416858,-0.3806780639648437,-4.764461303710937,8.513781103515624,0.0,0.0,0.0,0.0
19.612946,-0.229843359375,-4.929661218261718,8.532934716796875,-0.10917271166992226,-4.650973260986328,0.14150164416503846,-2.1293986304931645
19.809021,-0.2657563842773437,-4.896142395019531,8.520963708496094,-0.16089758349609368,-9.367800067626952,0.20254149658203094,-8.942710294799804
20.00523,-0.47644613037109373,-4.800374328613281,8.535328918457031,-0.3357898408203128,-14.019849429443358,0.15040678442382732,-20.44032604333496
20.201121,-0.38307226562499996,-4.747701892089843,8.458714465332031,-0.5696580388183601,-18.59799653979492,-0.10642615539550954,-36.55335802795409
20.397359,-0.19153613281249998,-4.867411975097656,8.437166650390624,-0.660724238037109,-23.20931547338867,-0.5253792938232431,-57.260776034545884
20.593241,-0.3327940307617187,-4.886565588378906,8.513781103515624,-0.7270073198242208,-27.890422255126953,-1.0233630727539107,-82.6147628988037
20.789168,-0.488417138671875,-4.814739538574218,8.520963708496094,-0.9416859045410166,-32.54514781860351,-1.6617826849365285,-112.63662093566894
20.985237,-0.1005564697265625,-4.900930798339844,8.418013037109375,-1.040103708740234,-37.20691398706054,-2.4566084915771524,-147.31658283850098
21.182241,-0.181959326171875,-4.903325,8.571241943359375,-0.984357606689453,-41.91203788623046,-3.2718351492919964,-186.67905477514648
21.378993,-0.5219359619140624,-4.790797521972656,8.480262280273436,-1.1395532507324218,-46.562347147216784,-4.137038578002934,-230.7194952918701
21.575019,-0.15322890625,-4.805162731933594,8.372523205566406,-1.2811096848144532,-51.1643012741699,-5.151344045776371,-279.3867935025634
21.771345,-0.35673604736328124,-4.903325,8.564059338378906,-1.3397661616210947,-55.822219140136696,-6.2654559689941465,-332.6837277097167
21.968706,-0.5147533569335937,-4.802768530273437,8.535328918457031,-1.5781498637695315,-60.47790490527341,-7.527052981689459,-390.6364287324218
22.165704,-0.36391865234375,-4.814739538574218,8.406042028808594,-1.8204878684082026,-65.08966093969724,-9.029373847778325,-453.2232136549071
22.361994,-0.2059013427734375,-4.955997436523437,8.540117321777343,-1.9091078659667988,-69.77873942724608,-10.697881714965828,-520.4611238383787
22.558318,-0.354341845703125,-4.733336682128906,8.528146313476562,-1.9929054602050793,-74.42708248657225,-12.452564378051767,-592.3677107952878
22.754264,-0.507570751953125,-4.809951135253906,8.532934716796875,-2.227915759033205,-79.00278039526364,-14.36702898767091,-668.8866962362058
22.95045,-0.30885201416015623,-4.836287353515624,8.497021691894531,-2.439941142089845,-83.62971363964841,-16.504771438232435,-750.0067572536618
23.147425,-0.17956512451171874,-4.915296008300781,8.465897070312499,-2.487174711425784,-88.30853032055663,-18.771354364990252,-835.7789042337644
23.344184,-0.2537853759765625,-4.7381250854492185,8.540117321777343,-2.5070909616699244,-92.93848186743163,-21.071728201538107,-926.2056513277585
23.540474,-0.5219359619140624,-4.826710546875,8.470685473632813,-2.6986616306152356,-97.52460968359374,-23.478314497680685,-1021.2409071032712
23.73651,-0.24181436767578124,-4.886565588378906,8.48505068359375,-2.884500795410158,-102.18521175122069,-26.073859710693384,-1120.8997818206783
23.932967,-0.11731588134765625,-4.848258361816406,8.494627490234375,-2.8676089199218744,-106.85616672631835,-28.753457568359398,-1225.2240140594479
24.129028,-0.4165910888671875,-4.786009118652344,8.508992700195313,-2.938501405029296,-111.47723946655272,-31.460451730834983,-1334.1946561558834
24.32558,-0.4429273071289062,-4.7931917236328125,8.535328918457031,-3.171708603027346,-116.0702878876953,-34.319004734863306,-1447.7718678330075
24.521772,-0.09816226806640624,-4.893748193359374,8.55448253173828,-3.246061390625002,-120.7175658461914,-37.331697731689474,-1565.9696026999507
24.718007,-0.24181436767578124,-4.833893151855468,8.552088330078124,-3.2198147084960946,-125.38515151879882,-40.36840078125002,-1688.824726382446
24.914663,-0.507570751953125,-4.802768530273437,8.520963708496094,-3.397851268310547,-130.00682635986328,-43.48057776965334,-1816.324059321777
25.11144,-0.28012159423828126,-4.754884497070313,8.482656481933594,-3.594920441406249,-134.58887587353516,-46.78018662451173,-1948.4251334384762
25.307823,-0.105344873046875,-4.903325,8.513781103515624,-3.59127067504883,-139.2215976220703,-50.17689918273927,-2085.133987186279
25.503997,-0.41419688720703124,-4.781220715332031,8.530540515136718,-3.654867555175784,-143.8676964797363,-53.60379429785158,-2226.482460237182
25.700016,-0.39264907226562495,-4.733336682128906,8.544905725097657,-3.862271534912109,-148.42895617846676,-57.166344842895526,-2372.4347675662834
25.895983,-0.1197100830078125,-4.932055419921875,8.480262280273436,-3.922484112548828,-153.06568522949215,-60.862755666626,-2522.9861212702626
26.092586,-0.24899697265624998,-4.84586416015625,8.614337573242187,-3.9102346403808594,-157.7580420195312,-64.58251204309084,-2678.2013818947744
26.288967,-0.47884033203125,-4.778826513671874,8.489839086914062,-4.07777229272461,-162.37400635644525,-68.38013450964358,-2838.0710250827624
26.485114,-0.23223756103515625,-4.8698061767578125,8.497021691894531,-4.2371642392578135,-167.0021757016601,-72.3414557756348,-3002.562969111815
