time,x,y,z,v_x,v_y,p_x,p_y
3.001677,0.12689268798828124,-4.510675927734375,-9.085995300292968,0.0,0.0,0.0,0.0
3.197764,0.17477672119140625,-4.410119458007812,-9.093177905273437,0.3469217045898436,-4.264310692871094,0.3695478522949217,-1.936068346435547
3.393661,0.09816226806640624,-4.316745593261719,-9.179369165039063,0.6792881992187498,-8.431846218505859,1.0785498041992185,-8.088249802124023
3.58969,0.13407529296874998,-4.484339709472656,-9.131485131835937,0.9914359797363281,-12.636359869873047,2.109940893676758,-18.426323846313476
3.78571,0.15322890625,-4.3430818115234375,-9.095572106933593,1.3311080793457029,-16.854050630371095,3.4672329232177734,-32.97550909643555
3.981946,0.20350714111328125,-4.414907861328125,-9.114725720214842,1.7057121030273437,-21.036809466796875,5.181879014404297,-51.72470314501954
4.178005,0.12210428466796874,-4.383783239746093,-9.117119921875,2.0645768159179685,-25.240096017333986,7.263082473876953,-74.66709688708497
4.37394,0.12449848632812499,-4.311957189941406,-9.083601098632812,2.383813201416016,-29.392031232177736,9.683212482543945,-101.78722551184082
4.569905,0.08858546142578125,-4.302380383300781,-9.191340173339842,2.6863201752929693,-33.503235018798826,12.414244170898439,-133.0388936373291
4.765831,0.15322890625,-4.338293408203125,-9.138667736816405,3.00315335913086,-37.627645914550776,15.454906938110353,-168.4084081040039
4.96214,0.105344873046875,-4.3622354248046875,-9.107543115234375,3.328749248779297,-41.78160133105468,18.81716724206543,-207.91672272680665
5.158281,0.15083470458984374,-4.3430818115234375,-9.1554271484375,3.652980037597656,-45.93811894921875,22.504172885253908,-251.58044186694337
5.354431,0.13407529296874998,-4.479551306152343,-9.14824454345703,3.991585036376953,-50.15328550805663,26.522605422241213,-299.4299940955811
5.550782,0.1388636962890625,-4.374206433105469,-9.054870678710937,4.324405531005859,-54.38381337768554,30.87695170593262,-351.5021925384522
5.748712,0.1484405029296875,-4.340687609863281,-9.102754711914063,4.665987630615235,-58.54333039916992,35.57007828674317,-407.76783442688
5.944859,0.13646949462890623,-4.331110803222656,-9.138667736816405,5.004589629394531,-62.68308260571288,40.60151391674805,-468.1848939293214
6.140859,0.15083470458984374,-4.292803576660156,-9.119514123535156,5.344241729003906,-66.7990397956543,45.971929595947266,-532.7299551300049
6.337181,0.14125789794921875,-4.3430818115234375,-9.162609753417968,5.686610030273438,-70.9206604897461,51.68367747558594,-601.3934832727051
6.533166,0.14125789794921875,-4.434061474609375,-9.1554271484375,6.023852928222656,-75.1132471328125,57.734893954833986,-674.2144520839845
6.729062,0.21308394775390624,-4.364629626464843,-9.090783703613281,6.396919851074219,-79.3166966833496,64.14117634448243,-751.2335279920655
6.925261,0.14604630126953125,-4.383783239746093,-9.02135185546875,6.772683975585937,-83.49470411645507,70.9221772578125,-832.4430293919679
7.121249,0.06943184814453125,-4.3813890380859375,-9.184157568359375,7.076411050292968,-87.68130225537108,78.04271277075196,-917.835044577881
7.317416,0.16041151123046873,-4.393360046386719,-9.083601098632812,7.387499729980468,-91.8725097976074,85.47083516088868,-1007.4157836043703
7.514645,0.1149216796875,-4.3263223999023435,-9.114725720214842,7.722395325439453,-96.03512202075194,93.22301168859863,-1101.1723705135498
7.711579,0.22266075439453123,-4.376600634765625,-9.17458076171875,8.08812054248047,-100.18964953808593,101.32520362255859,-1199.0878222929687
7.908063,0.15322890625,-4.42448466796875,-9.212887988281249,8.472549372802735,-104.39370818945312,109.80202258020019,-1301.183017156738
8.104059,0.15083470458984374,-4.431667272949219,-9.081206896972656,8.820577178222656,-108.62578815991212,118.64458185571287,-1407.4967693314206
8.30095,0.19153613281249998,-4.374206433105469,-9.100360510253905,9.188653596923828,-112.83183401293945,127.84608824328612,-1518.0286894178464
8.497315,0.15322890625,-4.3071687866210935,-9.220070593261719,9.557401116455079,-116.97615662280273,137.41548059997558,-1632.7363197357174
8.693985,0.07422025146484375,-4.386177441406249,-9.18655177001953,9.8677956953125,-121.1261597368164,147.3247490058594,-1751.590807915527
8.890258,0.15083470458984374,-4.484339709472656,-9.026140258789061,10.176596173339844,-125.36514531225585,157.54321794018554,-1874.640187440063
