time,x,y,z,v_x,v_y,p_x,p_y
56.95263,-0.21308394775390624,-3.5242648437499997,8.9255837890625,0.0,0.0,0.0,0.0
57.14903,-0.040701428222656245,-3.737348791503906,9.038111267089842,0.06950731201172289,-3.4344068176269484,0.23115365600586557,-1.52080340881347
57.344916,-0.316034619140625,-3.4644098022460934,9.165003955078124,0.08702528833007672,-6.839400114501954,0.5053059561767599,-6.461820874877927
57.541238,-0.16759411621093748,-3.859453076171875,8.990227233886719,0.04153292065429759,-10.305009553710935,0.7659070606689491,-14.837703708984368
57.737184,-0.21308394775390624,-3.7301661865234372,9.212887988281249,0.04713988867187502,-13.903873185058591,1.0061894653320347,-26.74619907836913
57.933163,-0.2920926025390625,-3.438073583984375,9.102754711914063,-0.009469386474608099,-17.292014070312497,1.2210037164306693,-42.148163706054675
58.129105,-0.0430956298828125,-3.794809631347656,9.0021982421875,0.018878497314456677,-20.71251367797851,1.421650271850596,-60.95448558020018
58.325027,-0.17477672119140625,-3.6152445068359373,9.179369165039063,0.10586432177734323,-24.22161874707031,1.6799436813964919,-83.22562979272459
58.521628,-0.239420166015625,-3.593696691894531,9.009380847167968,0.09536687817382875,-27.629488346435544,1.977160281372079,-108.95458233947751
58.717656,-0.06703764648437499,-3.8283284545898435,9.03332286376953,0.13816597192382707,-31.14447291967773,2.289954706420905,-138.14553497253416
58.913784,-0.21068974609375,-3.6104561035156246,9.167398156738281,0.19543027563476623,-34.667737198730464,2.6528808302002034,-170.85551203173827
59.110003,-0.3064578125,-3.555389465332031,9.0021982421875,0.1330754963378905,-38.054440983154294,3.0133527161865308,-207.02038212268064
59.306075,-0.16280571289062498,-3.7134067749023436,9.023746057128905,0.09451573364257893,-41.49276710327148,3.3232203311767665,-246.59791416589354
59.502561,-0.36631285400390623,-3.402160559082031,9.184157568359375,0.026442450195313494,-44.85406477026367,3.580185423095713,-289.57484410266113
59.698894,-0.09337386474609374,-3.67749375,8.949525805664061,-0.007067909179683751,-48.19755892480468,3.7862056936035304,-335.9043229501953
59.896184,-0.21787235107421873,-3.77326181640625,9.064447485351561,0.03459898291015531,-51.72564670800781,3.9972612304687614,-385.66863576660154
0.093544,-0.28012159423828126,-3.4572271972656248,9.172186560058593,-60.01703798974609,-115.14353121484373,-85.79659827294921,-528.9058647280274
0.290272,-0.143652099609375,-3.84987626953125,8.973467822265624,-60.03219683666992,-118.60035494824218,-145.6244876861572,-645.5810798095703
0.487297,-0.15562310791015624,-3.6655227416992187,9.22485899658203,-59.984809440429686,-122.16102945385742,-205.435965824707,-765.76474701062
0.683705,-0.36391865234375,-3.4620156005859375,9.160215551757812,-60.04817232055664,-125.528390625,-265.25604870520016,-889.4130490500487
0.881428,-0.1005564697265625,-3.7995980346679685,8.942343200683593,-60.08268688159179,-128.96147444262695,-325.12375530627435,-1016.4602585838622
1.078169,-0.17956512451171874,-3.641580725097656,9.208099584960937,-60.02600667871093,-132.48532282250977,-384.98136108642575,-1146.9869162164307
1.274451,-0.3447650390625,-3.4452561889648434,9.129090930175781,-60.091889760498034,-135.832459279541,-444.8440273060302,-1280.949525267456
1.470723,-0.0909796630859375,-3.744531396484375,8.942343200683593,-60.113490111572254,-139.23108107226562,-504.7504452420653,-1418.2850234433595
1.666934,-0.13407529296874998,-3.6296097167968746,9.121908325195312,-60.0298065895996,-142.72194062890625,-564.6258825926514,-1559.0653232939455
1.863441,-0.3711012573242187,-3.4332851806640625,9.112331518554686,-60.08588786474609,-146.05688107763672,-624.4872228198242,-1703.258227147217
2.060676,-0.12449848632812499,-3.756502404785156,8.985438830566405,-60.13645273657227,-149.45453987036132,-684.4011581204834,-1850.8167026212159
2.256874,-0.15562310791015624,-3.6272155151367187,9.141061938476563,-60.080315533691405,-152.95020083032225,-744.3133442556152,-2001.8228749715577
2.453268,-0.3136404174804687,-3.526659045410156,9.052476477050782,-60.11855329638672,-156.33074411059567,-804.2163846706542,-2156.2669534420165
2.650141,-0.076614453125,-3.7397429931640622,9.07163009033203,-60.11680773168946,-159.76707212988276,-864.1371921846923,-2314.1189885622557
2.846222,-0.201112939453125,-3.679887951660156,9.121908325195312,-60.05959042797853,-163.2808066022949,-924.0293102645262,-2475.4468469283447
3.042334,-0.3447650390625,-3.5506010620117183,9.026140258789061,-60.13641741723634,-166.69993910913084,-983.9312021871336,-2640.2411077840575
