time,x,y,z,v_x,v_y,p_x,p_y
37.570142,-0.076614453125,-9.873687646484374,0.38786066894531246,0.0,0.0,0.0,0.0
37.766119,-0.06703764648437499,-9.91438907470703,0.41419688720703124,0.1241509501953188,-9.698061360595695,0.2580524750976657,-4.653053680297841
37.96206,-0.11252747802734374,-10.038887561035155,0.43574470214843747,0.23030938793945713,-19.47875867846679,0.6312236441650514,-19.045522699829085
38.158233,-0.15322890625,-10.120290417480469,0.4572925170898437,0.293604195800787,-29.3621746677246,1.089353436035175,-43.26981637292478
38.354561,-0.1292868896484375,-10.05564697265625,0.38786066894531246,0.34867429785156234,-39.25381536279296,1.6068206828613438,-77.38148338818357
38.551697,-0.05985504150390625,-9.962273107910155,0.4213794921875,0.4512393322753909,-49.06563940307616,2.203913497924821,-121.34407477111813
38.747919,-0.0718260498046875,-9.935936889648437,0.40222587890625,0.5816207866211,-58.81852240185545,2.9165655573730724,-175.08993367358394
38.944219,-0.06943184814453125,-10.01015714111328,0.3447650390625,0.7072918376464843,-68.59526941723632,3.757321869506858,-238.60052958312986
39.140307,-0.1197100830078125,-10.115502014160155,0.3854664672851562,0.8088088720703156,-78.46201099487304,4.711460224365261,-311.9330817891845
39.336332,-0.05985504150390625,-10.070012182617187,0.39264907226562495,0.915051309814455,-88.35874309326172,5.769415315307645,-395.14743383325185
39.540757,-0.0143652099609375,-9.943119494628906,0.39983167724609375,1.0823661840820336,-98.16088393188477,6.97254906225589,-488.2028223458251
39.739528,-0.06464344482421874,-9.859322436523437,0.4165910888671875,1.241632856689456,-107.86333389746093,8.333319582641636,-591.0161602604979
39.938426,0.0047884033203125,-9.957484704589843,0.4477157104492187,1.4106033359375028,-117.57283946801758,9.858335678955115,-703.5353489432372
40.136073,-0.11731588134765625,-9.926360083007811,0.3902548706054687,1.5519865969238342,-127.31711486181639,11.537277645385787,-825.7826791081542
40.332324,-0.055066638183593745,-9.986215124511718,0.3495534423828125,1.662046337158206,-137.07715146557618,13.340545112426804,-957.7835612718505
40.528843,-0.1292868896484375,-10.098742602539062,0.4381389038085937,1.7663885732421925,-146.92311132910157,15.251281567627005,-1099.5871736691893
40.724905,-0.0526724365234375,-9.947907897949218,0.41898529052734373,1.8714709101562528,-156.7503745793457,17.266273309326227,-1251.227854623413
40.920858,-0.00718260498046875,-9.85692823486328,0.39983167724609375,2.0374963894043026,-166.45683964575196,19.41670995910651,-1412.6355087359618
41.116935,-0.1197100830078125,-9.89523546142578,0.44532150878906246,2.1701270454101573,-176.1368444938965,21.716598676513733,-1583.736273805786
41.313055,-0.13407529296874998,-9.969455712890625,0.3902548706054687,2.2393543574218766,-185.8730700810547,24.11745937792975,-1764.5451110932613
41.509568,-0.17956512451171874,-10.165780249023436,0.4165910888671875,2.2790471486816455,-195.74417506201172,26.573173130981516,-1955.1572206647945
41.706108,-0.1292868896484375,-10.089165795898436,0.4572925170898437,2.321161141601566,-205.67510808447267,29.06981727612312,-2155.670322238037
41.902531,-0.10295067138671875,-9.95987890625,0.4070142822265625,2.4014653610839907,-215.50320743554687,31.627553527465903,-2366.0630569980467
42.098923,-0.076614453125,-9.981426721191406,0.41898529052734373,2.5080747988281273,-225.27746824926757,34.27871560742196,-2586.2570028404543
42.295333,-0.04548983154296875,-9.926360083007811,0.4213794921875,2.6434326564941433,-235.03495165136718,37.050879335083096,-2816.2168027907715
42.491528,-0.031124621582031248,-9.969455712890625,0.38307226562499996,2.8013204299316463,-244.7866645493164,39.969450878295994,-3055.9314158911134
42.688779,-0.02154781494140625,-10.05564697265625,0.4261678955078125,2.972235211669922,-254.60196489208985,43.05347969909677,-3305.4284796118163
42.884994,-0.10773907470703124,-10.046070166015625,0.411802685546875,3.1038067668457057,-264.4566084614258,46.28771568835459,-3564.761551288574
43.081169,-0.03591302490234375,-10.091559997558592,0.43574470214843747,3.2281557170410218,-274.32924854321294,49.649871930297955,-3833.9583047908936
