time,x,y,z,v_x,v_y,p_x,p_y
5.826386,-0.30406361083984373,-0.1580173095703125,9.694122521972655,0.0,0.0,0.0,0.0
6.022408,-0.20829554443359374,-0.46686932373046874,9.72285294189453,-0.060157577636718584,-0.11642131665039046,0.16594321118164085,0.1378113416748049
6.218314,0.8858546142578124,-0.7876923461914062,9.473855969238281,0.47452795727539065,-0.547796151611328,0.5690344010009768,0.001608607543945595
6.414267,-0.19632453613281248,-0.8044517578125,9.82580361328125,1.0152459963378901,-1.1479152036132816,1.5098743778076167,-0.6502940700683597
6.610358,-0.5482721801757812,0.1149216796875,9.713276135253906,0.8390386381835934,-1.2965892426757817,2.6331076950683583,-1.6764552932128913
6.806625,-0.02633621826171875,-0.3854664672851562,9.612719665527344,0.7480014389648441,-1.235594636474609,3.6228947336425774,-2.746280232788086
7.002705,0.06464344482421874,-0.3184288208007812,9.811438403320311,0.9632350522460934,-1.3914622805175785,4.674592979248046,-3.863728691284181
7.199762,-0.3495534423828125,-0.0909796630859375,9.708487731933593,1.0178370534667964,-1.3991095224609378,5.862186032104491,-5.06195759277344
7.395719,0.16998831787109375,-0.1484405029296875,9.658209497070311,1.1240114912109371,-1.3228626054687505,7.129067304443358,-6.226986656738283
7.591755,-0.354341845703125,0.02154781494140625,9.76116016845703,1.2278707272949219,-1.1902729494628908,8.501044413696288,-7.287518434204103
7.787773,-0.05027823486328125,-0.2561795776367187,9.550470422363281,1.2215786870117182,-1.1115708308105474,9.921787120849608,-8.242422324340822
7.98445,0.08379705810546874,-0.29448680419921874,9.849745629882811,1.4350150986328123,-1.190227021728516,11.446761013671875,-9.196644250610355
8.179023,0.07900865478515624,-0.2154781494140625,9.660603698730467,1.7109909550781257,-1.2506364985351557,13.214337040527344,-10.22250301074219
8.375226,-0.5291185668945312,-0.033518823242187495,9.399635717773437,1.682138999023437,-1.178931984863282,15.107105017578125,-11.24108425244141
8.570957,0.1149216796875,-0.16280571289062498,9.481038574218749,1.6707715554199218,-1.081363252929688,16.979291294799808,-12.175500871337896
8.767029,0.22266075439453123,-0.28969840087890625,9.629479077148437,2.0356347724609383,-1.1115433098144527,19.02856645874024,-13.075882152709966
8.962902,-0.2609679809570312,-0.02154781494140625,9.715670336914062,2.212354159179687,-1.07129341772461,21.348433924560553,-13.971427516479498
9.154759,-0.34715924072265625,-0.09337386474609374,9.588777648925781,2.100147548339844,-0.9368972575683594,23.696541778320316,-14.783665854125982
9.350131,0.32082302246093747,-0.181959326171875,9.72285294189453,2.2823514392089836,-0.8791918530273448,26.08316327209473,-15.496338409423835
9.545821,0.08140285644531249,-0.4285620971679687,9.789890588378906,2.6791543786621093,-0.9887625646972658,28.75960618103028,-16.234625618286138
9.742054,-0.5746083984375,-0.36631285400390623,9.907206469726562,2.628784607666015,-1.1899670402832037,31.60980867419434,-17.127757420776373
9.938032,-0.4429273071289062,-0.07900865478515624,9.629479077148437,2.315994754882812,-1.2166497946777346,34.27817635546876,-18.13508783825684
