time,distance
2023-06-25 19:45:18.528203,1.47
2023-06-25 19:45:19.028048,1.52
2023-06-25 19:45:19.528053,1.50
2023-06-25 19:45:20.028043,1.44
2023-06-25 19:45:20.528037,1.25
2023-06-25 19:45:21.028074,1.12
2023-06-25 19:45:21.528069,1.14
2023-06-25 19:45:22.028421,1.11
2023-06-25 19:45:22.528238,1.12
2023-06-25 19:45:23.028185,1.13
